clip_dir,clip_1,clip_2,speaker_count,speakers
data\clips_aug\overlay_51256.wav,data\clips_aug\overlay_6596.wav,data\clips_aug\overlay_13802.wav,4,"['7176', '1284', '2094', '237']"
data\clips_aug\overlay_51257.wav,data\clips_aug\overlay_13116.wav,data\clips_libricss\OV10_session8_clip514.wav,4,"['1995', '8230', '4077', '7176']"
data\clips_aug\overlay_51258.wav,data\clips_aug\overlay_2777.wav,data\clips_aug\overlay_5959.wav,4,"['4992', '2830', '4507', '4970']"
data\clips_aug\overlay_51259.wav,data\clips_aug\overlay_6372.wav,data\clips_aug\overlay_9112.wav,4,"['2300', '8230', '2830', '2094']"
data\clips_aug\overlay_51260.wav,data\clips_aug\overlay_18454.wav,data\clips_aug\overlay_1782.wav,4,"['7729', '1580', '8463', '2830']"
data\clips_aug\overlay_51261.wav,data\clips_aug\overlay_7459.wav,data\clips_aug\overlay_1450.wav,4,"['1089', '7176', '1320', '121']"
data\clips_aug\overlay_51262.wav,data\clips_aug\overlay_6512.wav,data\clips_aug\overlay_7394.wav,4,"['2830', '1995', '1284', '3729']"
data\clips_aug\overlay_51263.wav,data\clips_aug\overlay_19342.wav,data\clips_aug\overlay_7308.wav,4,"['8230', '8224', '7729', '3575']"
data\clips_aug\overlay_51264.wav,data\clips_aug\overlay_18998.wav,data\clips_aug\overlay_7373.wav,4,"['121', '8463', '237', '4992']"
data\clips_aug\overlay_51265.wav,data\clips_aug\overlay_13348.wav,data\clips_aug\overlay_16625.wav,4,"['2300', '8463', '237', '1188']"
data\clips_aug\overlay_51266.wav,data\clips_aug\overlay_16881.wav,data\clips_aug\overlay_19045.wav,4,"['4970', '7729', '4077', '8463']"
data\clips_aug\overlay_51267.wav,data\clips_aug\overlay_6896.wav,data\clips_aug\overlay_10291.wav,4,"['4992', '3729', '5683', '7729']"
data\clips_aug\overlay_51268.wav,data\clips_aug\overlay_16999.wav,data\clips_libricss\OV40_session1_clip88.wav,4,"['6829', '5639', '121', '4446']"
data\clips_aug\overlay_51269.wav,data\clips_aug\overlay_4612.wav,data\clips_aug\overlay_2320.wav,4,"['3570', '672', '7729', '8463']"
data\clips_aug\overlay_51270.wav,data\clips_aug\overlay_8610.wav,data\clips_aug\overlay_2492.wav,4,"['1580', '8230', '1284', '4970']"
data\clips_aug\overlay_51271.wav,data\clips_aug\overlay_85.wav,data\clips_libricss\OV30_session4_clip37.wav,4,"['4992', '8555', '260', '1320']"
data\clips_aug\overlay_51272.wav,data\clips_aug\overlay_15485.wav,data\clips_aug\overlay_13438.wav,4,"['8224', '2961', '3729', '8555']"
data\clips_aug\overlay_51273.wav,data\clips_aug\overlay_9813.wav,data\clips_aug\overlay_8921.wav,4,"['4507', '1320', '7127', '121']"
data\clips_aug\overlay_51274.wav,data\clips_aug\overlay_19563.wav,data\clips_aug\overlay_128.wav,4,"['1995', '2961', '8230', '6829']"
data\clips_aug\overlay_51275.wav,data\clips_aug\overlay_5094.wav,data\clips_libricss\OV10_session5_clip536.wav,4,"['2961', '7729', '4970', '3575']"
data\clips_aug\overlay_51276.wav,data\clips_aug\overlay_16935.wav,data\clips_libricss\OV10_session2_clip206.wav,4,"['4970', '2300', '61', '1188']"
data\clips_aug\overlay_51277.wav,data\clips_aug\overlay_5435.wav,data\clips_aug\overlay_15933.wav,4,"['4970', '3575', '1188', '1089']"
data\clips_aug\overlay_51278.wav,data\clips_aug\overlay_11052.wav,data\clips_aug\overlay_11786.wav,4,"['1320', '672', '3570', '5683']"
data\clips_aug\overlay_51279.wav,data\clips_libricss\OV40_session4_clip262.wav,data\clips_libricss\0S_session5_clip525.wav,4,"['4077', '1188', '4507', '7021']"
data\clips_aug\overlay_51280.wav,data\clips_aug\overlay_9816.wav,data\clips_aug\overlay_9134.wav,4,"['1188', '121', '8555', '5105']"
data\clips_aug\overlay_51281.wav,data\clips_aug\overlay_4821.wav,data\clips_aug\overlay_12338.wav,4,"['1188', '8224', '7021', '4077']"
data\clips_aug\overlay_51282.wav,data\clips_aug\overlay_17263.wav,data\clips_aug\overlay_19033.wav,4,"['8555', '3575', '8230', '4970']"
data\clips_aug\overlay_51283.wav,data\clips_aug\overlay_14141.wav,data\clips_aug\overlay_15586.wav,4,"['6930', '2300', '2961', '4970']"
data\clips_aug\overlay_51284.wav,data\clips_aug\overlay_6547.wav,data\clips_aug\overlay_6219.wav,4,"['8224', '4507', '260', '7729']"
data\clips_aug\overlay_51285.wav,data\clips_libricss\OV40_session0_clip283.wav,data\clips_aug\overlay_9696.wav,4,"['3729', '2830', '1188', '3570']"
data\clips_aug\overlay_51286.wav,data\clips_aug\overlay_1.wav,data\clips_aug\overlay_16087.wav,4,"['2961', '6930', '1284', '4507']"
data\clips_aug\overlay_51287.wav,data\clips_aug\overlay_11730.wav,data\clips_aug\overlay_17815.wav,4,"['4077', '7729', '672', '8230']"
data\clips_aug\overlay_51288.wav,data\clips_aug\overlay_16391.wav,data\clips_aug\overlay_13113.wav,4,"['2961', '1089', '3575', '8230']"
data\clips_aug\overlay_51289.wav,data\clips_aug\overlay_19959.wav,data\clips_aug\overlay_5042.wav,4,"['260', '8230', '4970', '3729']"
data\clips_aug\overlay_51290.wav,data\clips_aug\overlay_3549.wav,data\clips_libricss\OV10_session2_clip299.wav,4,"['672', '1221', '7127', '3729']"
data\clips_aug\overlay_51291.wav,data\clips_aug\overlay_16944.wav,data\clips_aug\overlay_18154.wav,4,"['7021', '8555', '672', '8463']"
data\clips_aug\overlay_51292.wav,data\clips_aug\overlay_8683.wav,data\clips_libricss\OV40_session8_clip489.wav,4,"['2830', '6930', '1580', '4970']"
data\clips_aug\overlay_51293.wav,data\clips_aug\overlay_5779.wav,data\clips_libricss\OV20_session8_clip358.wav,4,"['121', '7021', '1995', '1221']"
data\clips_aug\overlay_51294.wav,data\clips_aug\overlay_4433.wav,data\clips_aug\overlay_14025.wav,4,"['8555', '7127', '4507', '1089']"
data\clips_aug\overlay_51295.wav,data\clips_aug\overlay_18454.wav,data\clips_libricss\OV20_session2_clip56.wav,4,"['7729', '1580', '3570', '8230']"
data\clips_aug\overlay_51296.wav,data\clips_aug\overlay_358.wav,data\clips_aug\overlay_11020.wav,4,"['237', '1221', '8230', '260']"
data\clips_aug\overlay_51297.wav,data\clips_aug\overlay_14184.wav,data\clips_libricss\OV30_session1_clip28.wav,4,"['3729', '8555', '4992', '4970']"
data\clips_aug\overlay_51298.wav,data\clips_aug\overlay_4761.wav,data\clips_aug\overlay_10906.wav,4,"['8555', '4507', '1320', '8224']"
data\clips_aug\overlay_51299.wav,data\clips_aug\overlay_13434.wav,data\clips_aug\overlay_1370.wav,4,"['3575', '7176', '7127', '2961']"
data\clips_aug\overlay_51300.wav,data\clips_libricss\OV20_session0_clip6.wav,data\clips_aug\overlay_9277.wav,4,"['121', '1089', '260', '8230']"
data\clips_aug\overlay_51301.wav,data\clips_aug\overlay_17025.wav,data\clips_aug\overlay_16751.wav,4,"['1320', '121', '8230', '1089']"
data\clips_aug\overlay_51302.wav,data\clips_aug\overlay_18906.wav,data\clips_aug\overlay_3665.wav,4,"['1089', '4446', '908', '4077']"
data\clips_aug\overlay_51303.wav,data\clips_aug\overlay_7607.wav,data\clips_aug\overlay_5292.wav,4,"['1188', '8555', '7729', '3729']"
data\clips_aug\overlay_51304.wav,data\clips_aug\overlay_2054.wav,data\clips_aug\overlay_13076.wav,4,"['8463', '3570', '1580', '4077']"
data\clips_aug\overlay_51305.wav,data\clips_aug\overlay_15188.wav,data\clips_aug\overlay_6439.wav,4,"['237', '3570', '8555', '260']"
data\clips_aug\overlay_51306.wav,data\clips_aug\overlay_17059.wav,data\clips_aug\overlay_11254.wav,4,"['5105', '8555', '3575', '1284']"
data\clips_aug\overlay_51307.wav,data\clips_aug\overlay_15954.wav,data\clips_aug\overlay_8196.wav,4,"['2094', '3570', '8224', '4970']"
data\clips_aug\overlay_51308.wav,data\clips_aug\overlay_19191.wav,data\clips_aug\overlay_11166.wav,4,"['1580', '3575', '4992', '1320']"
data\clips_aug\overlay_51309.wav,data\clips_aug\overlay_11181.wav,data\clips_aug\overlay_14614.wav,4,"['2830', '1995', '7021', '61']"
data\clips_aug\overlay_51310.wav,data\clips_aug\overlay_19242.wav,data\clips_aug\overlay_7134.wav,4,"['3729', '8463', '7729', '7127']"
data\clips_aug\overlay_51311.wav,data\clips_aug\overlay_18679.wav,data\clips_aug\overlay_10150.wav,4,"['121', '1284', '2830', '3570']"
data\clips_aug\overlay_51312.wav,data\clips_libricss\OV10_session1_clip521.wav,data\clips_aug\overlay_3842.wav,4,"['3570', '908', '2094', '7729']"
data\clips_aug\overlay_51313.wav,data\clips_aug\overlay_8518.wav,data\clips_aug\overlay_18818.wav,4,"['121', '1221', '3575', '1188']"
data\clips_aug\overlay_51314.wav,data\clips_aug\overlay_16556.wav,data\clips_aug\overlay_10808.wav,4,"['5105', '2961', '7127', '7176']"
data\clips_aug\overlay_51315.wav,data\clips_aug\overlay_13203.wav,data\clips_aug\overlay_18856.wav,4,"['237', '908', '8230', '5639']"
data\clips_aug\overlay_51316.wav,data\clips_aug\overlay_14091.wav,data\clips_libricss\OV10_session0_clip32.wav,4,"['8463', '2300', '1320', '8455']"
data\clips_aug\overlay_51317.wav,data\clips_libricss\OV20_session7_clip85.wav,data\clips_aug\overlay_10582.wav,4,"['2300', '237', '7729', '8224']"
data\clips_aug\overlay_51318.wav,data\clips_aug\overlay_7484.wav,data\clips_aug\overlay_7059.wav,4,"['672', '6829', '7729', '2300']"
data\clips_aug\overlay_51319.wav,data\clips_aug\overlay_1082.wav,data\clips_aug\overlay_10053.wav,4,"['1320', '1995', '8555', '4970']"
data\clips_aug\overlay_51320.wav,data\clips_aug\overlay_3488.wav,data\clips_aug\overlay_19556.wav,4,"['3570', '3575', '121', '8463']"
data\clips_aug\overlay_51321.wav,data\clips_libricss\OV30_session9_clip285.wav,data\clips_aug\overlay_11927.wav,4,"['7176', '61', '2961', '121']"
data\clips_aug\overlay_51322.wav,data\clips_aug\overlay_17067.wav,data\clips_libricss\OV30_session6_clip542.wav,4,"['8224', '672', '5683', '2094']"
data\clips_aug\overlay_51323.wav,data\clips_aug\overlay_3126.wav,data\clips_aug\overlay_18700.wav,4,"['8224', '3575', '6930', '1320']"
data\clips_aug\overlay_51324.wav,data\clips_aug\overlay_6937.wav,data\clips_aug\overlay_4309.wav,4,"['5683', '7021', '4446', '7729']"
data\clips_aug\overlay_51325.wav,data\clips_libricss\OV40_session0_clip520.wav,data\clips_aug\overlay_10485.wav,4,"['3729', '1284', '1320', '4970']"
data\clips_aug\overlay_51326.wav,data\clips_aug\overlay_2981.wav,data\clips_aug\overlay_8497.wav,4,"['4970', '1188', '8230', '7729']"
data\clips_aug\overlay_51327.wav,data\clips_aug\overlay_5060.wav,data\clips_aug\overlay_19128.wav,4,"['7176', '7021', '1995', '8224']"
data\clips_aug\overlay_51328.wav,data\clips_aug\overlay_1420.wav,data\clips_aug\overlay_1005.wav,4,"['1284', '1089', '4507', '2961']"
data\clips_aug\overlay_51329.wav,data\clips_aug\overlay_19085.wav,data\clips_libricss\OV30_session4_clip103.wav,4,"['8555', '3729', '1320', '2830']"
data\clips_aug\overlay_51330.wav,data\clips_libricss\OV10_session4_clip453.wav,data\clips_aug\overlay_5658.wav,4,"['6829', '1188', '4970', '1995']"
data\clips_aug\overlay_51331.wav,data\clips_aug\overlay_1595.wav,data\clips_aug\overlay_9122.wav,4,"['2300', '8224', '5105', '6930']"
data\clips_aug\overlay_51332.wav,data\clips_aug\overlay_19309.wav,data\clips_aug\overlay_11009.wav,4,"['8555', '8463', '908', '8230']"
data\clips_aug\overlay_51333.wav,data\clips_aug\overlay_18203.wav,data\clips_aug\overlay_5776.wav,4,"['4992', '5142', '8230', '7729']"
data\clips_aug\overlay_51334.wav,data\clips_libricss\OV10_session9_clip7.wav,data\clips_aug\overlay_6715.wav,4,"['8555', '2830', '7729', '8224']"
data\clips_aug\overlay_51335.wav,data\clips_aug\overlay_16393.wav,data\clips_aug\overlay_11592.wav,4,"['8555', '1089', '5683', '3570']"
data\clips_aug\overlay_51336.wav,data\clips_aug\overlay_9722.wav,data\clips_aug\overlay_2624.wav,4,"['3570', '1188', '1284', '2300']"
data\clips_aug\overlay_51337.wav,data\clips_aug\overlay_8716.wav,data\clips_aug\overlay_8692.wav,4,"['8463', '8230', '908', '4077']"
data\clips_aug\overlay_51338.wav,data\clips_aug\overlay_8427.wav,data\clips_libricss\OV40_session4_clip497.wav,4,"['7176', '3575', '1995', '3729']"
data\clips_aug\overlay_51339.wav,data\clips_aug\overlay_6687.wav,data\clips_libricss\OV20_session8_clip442.wav,4,"['908', '4970', '2300', '8230']"
data\clips_aug\overlay_51340.wav,data\clips_libricss\OV10_session3_clip358.wav,data\clips_aug\overlay_14618.wav,4,"['7729', '1580', '8230', '1284']"
data\clips_aug\overlay_51341.wav,data\clips_aug\overlay_17390.wav,data\clips_aug\overlay_4822.wav,4,"['3729', '2961', '3575', '5142']"
data\clips_aug\overlay_51342.wav,data\clips_libricss\OV10_session0_clip379.wav,data\clips_libricss\OV40_session2_clip14.wav,4,"['672', '4992', '260', '8224']"
data\clips_aug\overlay_51343.wav,data\clips_aug\overlay_13495.wav,data\clips_aug\overlay_2325.wav,4,"['1089', '1320', '1188', '8455']"
data\clips_aug\overlay_51344.wav,data\clips_aug\overlay_1650.wav,data\clips_libricss\OV30_session0_clip297.wav,4,"['1188', '7127', '672', '1995']"
data\clips_aug\overlay_51345.wav,data\clips_libricss\OV30_session2_clip417.wav,data\clips_aug\overlay_11423.wav,4,"['8463', '1284', '3575', '5639']"
data\clips_aug\overlay_51346.wav,data\clips_libricss\OV20_session3_clip16.wav,data\clips_aug\overlay_17842.wav,4,"['4992', '5142', '237', '2961']"
data\clips_aug\overlay_51347.wav,data\clips_aug\overlay_16310.wav,data\clips_libricss\OV10_session1_clip335.wav,4,"['2300', '1320', '3570', '8224']"
data\clips_aug\overlay_51348.wav,data\clips_aug\overlay_10257.wav,data\clips_aug\overlay_13154.wav,4,"['2961', '6829', '7729', '1221']"
data\clips_aug\overlay_51349.wav,data\clips_aug\overlay_9998.wav,data\clips_aug\overlay_6584.wav,4,"['8463', '1089', '7176', '4077']"
data\clips_aug\overlay_51350.wav,data\clips_libricss\OV30_session1_clip489.wav,data\clips_libricss\OV30_session6_clip402.wav,4,"['8230', '4970', '4992', '8555']"
data\clips_aug\overlay_51351.wav,data\clips_aug\overlay_8866.wav,data\clips_aug\overlay_2681.wav,4,"['2300', '1188', '908', '8455']"
data\clips_aug\overlay_51352.wav,data\clips_aug\overlay_7982.wav,data\clips_aug\overlay_17089.wav,4,"['7021', '4970', '2830', '2300']"
data\clips_aug\overlay_51353.wav,data\clips_aug\overlay_5358.wav,data\clips_aug\overlay_17519.wav,4,"['3570', '5639', '7176', '61']"
data\clips_aug\overlay_51354.wav,data\clips_libricss\OV40_session7_clip541.wav,data\clips_aug\overlay_3244.wav,4,"['8230', '7021', '6829', '8224']"
data\clips_aug\overlay_51355.wav,data\clips_libricss\OV30_session7_clip195.wav,data\clips_aug\overlay_8759.wav,4,"['2300', '1188', '672', '4970']"
data\clips_aug\overlay_51356.wav,data\clips_aug\overlay_7144.wav,data\clips_libricss\OV30_session4_clip73.wav,4,"['8463', '7021', '121', '2830']"
data\clips_aug\overlay_51357.wav,data\clips_libricss\OV30_session1_clip580.wav,data\clips_aug\overlay_9251.wav,4,"['1580', '5142', '8230', '1320']"
data\clips_aug\overlay_51358.wav,data\clips_aug\overlay_1950.wav,data\clips_aug\overlay_12467.wav,4,"['5639', '7127', '3575', '1995']"
data\clips_aug\overlay_51359.wav,data\clips_libricss\OV40_session9_clip580.wav,data\clips_libricss\OV20_session3_clip417.wav,4,"['3575', '8463', '7729', '5105']"
data\clips_aug\overlay_51360.wav,data\clips_aug\overlay_10059.wav,data\clips_aug\overlay_2241.wav,4,"['7729', '1188', '3729', '8463']"
data\clips_aug\overlay_51361.wav,data\clips_aug\overlay_10911.wav,data\clips_aug\overlay_15701.wav,4,"['7127', '1320', '908', '1188']"
data\clips_aug\overlay_51362.wav,data\clips_libricss\OV40_session5_clip189.wav,data\clips_aug\overlay_14313.wav,4,"['4507', '1089', '2961', '7176']"
data\clips_aug\overlay_51363.wav,data\clips_libricss\OV40_session5_clip473.wav,data\clips_libricss\0S_session0_clip362.wav,4,"['8224', '1089', '4992', '7176']"
data\clips_aug\overlay_51364.wav,data\clips_libricss\OV40_session2_clip580.wav,data\clips_libricss\OV40_session4_clip213.wav,4,"['8224', '1188', '4077', '8555']"
data\clips_aug\overlay_51365.wav,data\clips_aug\overlay_1738.wav,data\clips_aug\overlay_110.wav,4,"['2300', '121', '6930', '8230']"
data\clips_aug\overlay_51366.wav,data\clips_aug\overlay_16957.wav,data\clips_aug\overlay_19023.wav,4,"['8224', '7127', '3570', '5639']"
data\clips_aug\overlay_51367.wav,data\clips_aug\overlay_2131.wav,data\clips_aug\overlay_2775.wav,4,"['6930', '7729', '2300', '4446']"
data\clips_aug\overlay_51368.wav,data\clips_libricss\OV30_session7_clip503.wav,data\clips_aug\overlay_14348.wav,4,"['2830', '1188', '7127', '1995']"
data\clips_aug\overlay_51369.wav,data\clips_aug\overlay_19926.wav,data\clips_libricss\OV40_session1_clip90.wav,4,"['3729', '5639', '8455', '4446']"
data\clips_aug\overlay_51370.wav,data\clips_libricss\OV40_session8_clip291.wav,data\clips_aug\overlay_269.wav,4,"['6930', '61', '2830', '8455']"
data\clips_aug\overlay_51371.wav,data\clips_aug\overlay_11948.wav,data\clips_libricss\OV30_session0_clip42.wav,4,"['7729', '8463', '672', '1089']"
data\clips_aug\overlay_51372.wav,data\clips_aug\overlay_11476.wav,data\clips_aug\overlay_5071.wav,4,"['1188', '7127', '1580', '121']"
data\clips_aug\overlay_51373.wav,data\clips_aug\overlay_8919.wav,data\clips_aug\overlay_6108.wav,4,"['1188', '8455', '7021', '5639']"
data\clips_aug\overlay_51374.wav,data\clips_aug\overlay_3937.wav,data\clips_aug\overlay_19345.wav,4,"['4077', '8230', '2094', '61']"
data\clips_aug\overlay_51375.wav,data\clips_aug\overlay_13397.wav,data\clips_aug\overlay_1590.wav,4,"['1995', '1188', '2830', '3575']"
data\clips_aug\overlay_51376.wav,data\clips_aug\overlay_4064.wav,data\clips_aug\overlay_3434.wav,4,"['672', '6930', '4992', '5639']"
data\clips_aug\overlay_51377.wav,data\clips_libricss\OV40_session8_clip371.wav,data\clips_aug\overlay_5098.wav,4,"['1580', '4970', '260', '5639']"
data\clips_aug\overlay_51378.wav,data\clips_libricss\OV40_session7_clip435.wav,data\clips_aug\overlay_18504.wav,4,"['5142', '8463', '908', '5105']"
data\clips_aug\overlay_51379.wav,data\clips_libricss\OV40_session0_clip273.wav,data\clips_libricss\OV20_session5_clip176.wav,4,"['121', '4446', '3575', '1188']"
data\clips_aug\overlay_51380.wav,data\clips_aug\overlay_5187.wav,data\clips_aug\overlay_12205.wav,4,"['5105', '3729', '260', '672']"
data\clips_aug\overlay_51381.wav,data\clips_aug\overlay_6987.wav,data\clips_aug\overlay_10542.wav,4,"['1089', '121', '2094', '2961']"
data\clips_aug\overlay_51382.wav,data\clips_aug\overlay_6545.wav,data\clips_aug\overlay_11695.wav,4,"['7127', '8224', '1089', '5142']"
data\clips_aug\overlay_51383.wav,data\clips_aug\overlay_18458.wav,data\clips_aug\overlay_19001.wav,4,"['237', '4970', '2300', '260']"
data\clips_aug\overlay_51384.wav,data\clips_aug\overlay_1166.wav,data\clips_libricss\OV30_session8_clip358.wav,4,"['4077', '3729', '3570', '3575']"
data\clips_aug\overlay_51385.wav,data\clips_libricss\OV40_session1_clip105.wav,data\clips_aug\overlay_18242.wav,4,"['237', '7729', '6930', '5639']"
data\clips_aug\overlay_51386.wav,data\clips_aug\overlay_4534.wav,data\clips_libricss\OV10_session5_clip56.wav,4,"['4077', '1995', '8230', '4507']"
data\clips_aug\overlay_51387.wav,data\clips_aug\overlay_16082.wav,data\clips_aug\overlay_18269.wav,4,"['8230', '4446', '4507', '1284']"
data\clips_aug\overlay_51388.wav,data\clips_aug\overlay_7019.wav,data\clips_libricss\OV30_session7_clip259.wav,4,"['5105', '8455', '2300', '4446']"
data\clips_aug\overlay_51389.wav,data\clips_libricss\OV40_session9_clip556.wav,data\clips_aug\overlay_12834.wav,4,"['8224', '1284', '1580', '7176']"
data\clips_aug\overlay_51390.wav,data\clips_aug\overlay_9177.wav,data\clips_aug\overlay_19148.wav,4,"['2300', '7021', '121', '1188']"
data\clips_aug\overlay_51391.wav,data\clips_aug\overlay_4230.wav,data\clips_libricss\OV40_session4_clip138.wav,4,"['2961', '5683', '8555', '3729']"
data\clips_aug\overlay_51392.wav,data\clips_aug\overlay_3166.wav,data\clips_aug\overlay_8561.wav,4,"['4077', '4992', '6829', '8555']"
data\clips_aug\overlay_51393.wav,data\clips_aug\overlay_12223.wav,data\clips_aug\overlay_7320.wav,4,"['3729', '8230', '7127', '2961']"
data\clips_aug\overlay_51394.wav,data\clips_aug\overlay_18833.wav,data\clips_libricss\OV40_session3_clip82.wav,4,"['8463', '2830', '4077', '1320']"
data\clips_aug\overlay_51395.wav,data\clips_libricss\OV20_session6_clip493.wav,data\clips_aug\overlay_14839.wav,4,"['8224', '4446', '4077', '7729']"
data\clips_aug\overlay_51396.wav,data\clips_libricss\OV30_session7_clip503.wav,data\clips_aug\overlay_12980.wav,4,"['2830', '1188', '3575', '1580']"
data\clips_aug\overlay_51397.wav,data\clips_aug\overlay_8969.wav,data\clips_aug\overlay_92.wav,4,"['5683', '8230', '8463', '8555']"
data\clips_aug\overlay_51398.wav,data\clips_aug\overlay_19697.wav,data\clips_aug\overlay_19535.wav,4,"['237', '2961', '8230', '7021']"
data\clips_aug\overlay_51399.wav,data\clips_aug\overlay_1897.wav,data\clips_aug\overlay_18984.wav,4,"['2961', '8463', '8455', '7021']"
data\clips_aug\overlay_51400.wav,data\clips_aug\overlay_11487.wav,data\clips_aug\overlay_19020.wav,4,"['8230', '2961', '1995', '908']"
data\clips_aug\overlay_51401.wav,data\clips_aug\overlay_13093.wav,data\clips_aug\overlay_19027.wav,4,"['8230', '121', '7729', '2830']"
data\clips_aug\overlay_51402.wav,data\clips_aug\overlay_16716.wav,data\clips_aug\overlay_8983.wav,4,"['3575', '7176', '237', '121']"
data\clips_aug\overlay_51403.wav,data\clips_aug\overlay_3244.wav,data\clips_libricss\OV40_session8_clip528.wav,4,"['6829', '8224', '260', '8230']"
data\clips_aug\overlay_51404.wav,data\clips_aug\overlay_18965.wav,data\clips_aug\overlay_17275.wav,4,"['5105', '7021', '8224', '260']"
data\clips_aug\overlay_51405.wav,data\clips_libricss\OV40_session6_clip239.wav,data\clips_aug\overlay_16177.wav,4,"['5105', '1188', '1221', '4507']"
data\clips_aug\overlay_51406.wav,data\clips_libricss\OV20_session4_clip331.wav,data\clips_aug\overlay_616.wav,4,"['3729', '1580', '4077', '1995']"
data\clips_aug\overlay_51407.wav,data\clips_libricss\OV10_session4_clip309.wav,data\clips_aug\overlay_16622.wav,4,"['6829', '260', '121', '7729']"
data\clips_aug\overlay_51408.wav,data\clips_aug\overlay_11565.wav,data\clips_libricss\0S_session8_clip56.wav,4,"['5683', '8230', '3570', '61']"
data\clips_aug\overlay_51409.wav,data\clips_aug\overlay_13532.wav,data\clips_libricss\OV20_session3_clip487.wav,4,"['2830', '3575', '7729', '1320']"
data\clips_aug\overlay_51410.wav,data\clips_libricss\OV30_session2_clip138.wav,data\clips_aug\overlay_18422.wav,4,"['8463', '1284', '1995', '1089']"
data\clips_aug\overlay_51411.wav,data\clips_aug\overlay_19277.wav,data\clips_libricss\OV30_session5_clip457.wav,4,"['7729', '7176', '260', '3729']"
data\clips_aug\overlay_51412.wav,data\clips_aug\overlay_18796.wav,data\clips_aug\overlay_3751.wav,4,"['2300', '1089', '8230', '3729']"
data\clips_aug\overlay_51413.wav,data\clips_aug\overlay_9907.wav,data\clips_aug\overlay_14207.wav,4,"['8224', '2830', '8230', '260']"
data\clips_aug\overlay_51414.wav,data\clips_aug\overlay_17301.wav,data\clips_aug\overlay_11658.wav,4,"['1188', '7176', '4446', '8463']"
data\clips_aug\overlay_51415.wav,data\clips_aug\overlay_10331.wav,data\clips_aug\overlay_788.wav,4,"['8224', '2961', '5105', '8463']"
data\clips_aug\overlay_51416.wav,data\clips_aug\overlay_8799.wav,data\clips_aug\overlay_5177.wav,4,"['1284', '6930', '5105', '3575']"
data\clips_aug\overlay_51417.wav,data\clips_aug\overlay_12772.wav,data\clips_aug\overlay_4428.wav,4,"['4446', '672', '1580', '3575']"
data\clips_aug\overlay_51418.wav,data\clips_aug\overlay_13390.wav,data\clips_aug\overlay_7667.wav,4,"['2961', '1188', '237', '6930']"
data\clips_aug\overlay_51419.wav,data\clips_aug\overlay_19480.wav,data\clips_aug\overlay_11514.wav,4,"['6930', '61', '7729', '2300']"
data\clips_aug\overlay_51420.wav,data\clips_aug\overlay_10119.wav,data\clips_aug\overlay_19422.wav,4,"['1320', '6930', '6829', '4077']"
data\clips_aug\overlay_51421.wav,data\clips_aug\overlay_13277.wav,data\clips_aug\overlay_4355.wav,4,"['7127', '3570', '3575', '5105']"
data\clips_aug\overlay_51422.wav,data\clips_libricss\OV20_session5_clip529.wav,data\clips_aug\overlay_10550.wav,4,"['1089', '1188', '61', '672']"
data\clips_aug\overlay_51423.wav,data\clips_aug\overlay_10108.wav,data\clips_aug\overlay_125.wav,4,"['237', '2961', '4077', '3575']"
data\clips_aug\overlay_51424.wav,data\clips_aug\overlay_14002.wav,data\clips_aug\overlay_8831.wav,4,"['2094', '1284', '5683', '5105']"
data\clips_aug\overlay_51425.wav,data\clips_aug\overlay_11187.wav,data\clips_aug\overlay_774.wav,4,"['1089', '3729', '672', '7127']"
data\clips_aug\overlay_51426.wav,data\clips_aug\overlay_12438.wav,data\clips_aug\overlay_886.wav,4,"['4507', '2961', '121', '8224']"
data\clips_aug\overlay_51427.wav,data\clips_aug\overlay_3507.wav,data\clips_aug\overlay_7439.wav,4,"['6829', '3575', '1995', '4992']"
data\clips_aug\overlay_51428.wav,data\clips_libricss\OV30_session2_clip490.wav,data\clips_aug\overlay_11707.wav,4,"['1995', '4507', '908', '5142']"
data\clips_aug\overlay_51429.wav,data\clips_libricss\OV40_session9_clip347.wav,data\clips_aug\overlay_16799.wav,4,"['4077', '1995', '5683', '1188']"
data\clips_aug\overlay_51430.wav,data\clips_libricss\OV40_session0_clip273.wav,data\clips_aug\overlay_4207.wav,4,"['121', '4446', '6930', '8224']"
data\clips_aug\overlay_51431.wav,data\clips_aug\overlay_6959.wav,data\clips_aug\overlay_9833.wav,4,"['908', '7729', '121', '8463']"
data\clips_aug\overlay_51432.wav,data\clips_aug\overlay_2730.wav,data\clips_aug\overlay_17058.wav,4,"['3570', '3575', '7021', '5142']"
data\clips_aug\overlay_51433.wav,data\clips_aug\overlay_16513.wav,data\clips_aug\overlay_8952.wav,4,"['2961', '4507', '1320', '4077']"
data\clips_aug\overlay_51434.wav,data\clips_libricss\OV30_session7_clip264.wav,data\clips_aug\overlay_363.wav,4,"['4970', '2830', '6829', '3570']"
data\clips_aug\overlay_51435.wav,data\clips_aug\overlay_12458.wav,data\clips_aug\overlay_15839.wav,4,"['8463', '5639', '2961', '7176']"
data\clips_aug\overlay_51436.wav,data\clips_aug\overlay_10282.wav,data\clips_aug\overlay_670.wav,4,"['1188', '8555', '2094', '1089']"
data\clips_aug\overlay_51437.wav,data\clips_aug\overlay_16181.wav,data\clips_aug\overlay_1639.wav,4,"['6930', '3729', '260', '4992']"
