clip_dir,clip_1,clip_2,speaker_count,speakers
data\clips_aug\overlay_7380.wav,data\clips_libricss\0L_session4_clip614.wav,data\clips_libricss\OV40_session0_clip391.wav,2,"['7729', '3729']"
data\clips_aug\overlay_7381.wav,data\clips_libricss\OV20_session2_clip203.wav,data\clips_libricss\0L_session3_clip590.wav,2,"['4507', '4992']"
data\clips_aug\overlay_7382.wav,data\clips_libricss\OV20_session5_clip423.wav,data\clips_libricss\0L_session8_clip347.wav,2,"['2961', '8463']"
data\clips_aug\overlay_7383.wav,data\clips_libricss\OV20_session6_clip505.wav,data\clips_libricss\OV10_session5_clip379.wav,2,"['8224', '6930']"
data\clips_aug\overlay_7384.wav,data\clips_libricss\OV10_session7_clip68.wav,data\clips_libricss\OV10_session8_clip331.wav,2,"['7729', '1320']"
data\clips_aug\overlay_7385.wav,data\clips_libricss\0S_session9_clip83.wav,data\clips_libricss\0S_session2_clip465.wav,2,"['7729', '7176']"
data\clips_aug\overlay_7386.wav,data\clips_libricss\OV20_session2_clip126.wav,data\clips_libricss\OV40_session6_clip267.wav,2,"['5639', '1188']"
data\clips_aug\overlay_7387.wav,data\clips_libricss\0L_session4_clip299.wav,data\clips_libricss\OV40_session7_clip450.wav,2,"['7729', '1580']"
data\clips_aug\overlay_7388.wav,data\clips_libricss\OV30_session3_clip599.wav,data\clips_libricss\OV30_session4_clip449.wav,2,"['6930', '8463']"
data\clips_aug\overlay_7389.wav,data\clips_libricss\OV10_session1_clip403.wav,data\clips_libricss\0L_session7_clip537.wav,2,"['1188', '1320']"
data\clips_aug\overlay_7390.wav,data\clips_libricss\0L_session5_clip426.wav,data\clips_libricss\OV30_session5_clip460.wav,2,"['4992', '260']"
data\clips_aug\overlay_7391.wav,data\clips_libricss\OV40_session3_clip123.wav,data\clips_libricss\OV20_session8_clip348.wav,2,"['4077', '1221']"
data\clips_aug\overlay_7392.wav,data\clips_libricss\0L_session8_clip219.wav,data\clips_libricss\OV20_session5_clip428.wav,2,"['8463', '2961']"
data\clips_aug\overlay_7393.wav,data\clips_libricss\OV10_session2_clip69.wav,data\clips_libricss\OV10_session9_clip342.wav,2,"['3570', '1320']"
data\clips_aug\overlay_7394.wav,data\clips_libricss\OV40_session0_clip336.wav,data\clips_libricss\0L_session6_clip115.wav,2,"['1284', '3729']"
data\clips_aug\overlay_7395.wav,data\clips_libricss\0S_session9_clip285.wav,data\clips_libricss\OV30_session8_clip437.wav,2,"['7729', '4970']"
data\clips_aug\overlay_7396.wav,data\clips_libricss\OV20_session3_clip274.wav,data\clips_libricss\OV40_session5_clip329.wav,2,"['5105', '1284']"
data\clips_aug\overlay_7397.wav,data\clips_libricss\OV30_session3_clip131.wav,data\clips_libricss\OV40_session6_clip504.wav,2,"['1320', '8230']"
data\clips_aug\overlay_7398.wav,data\clips_libricss\0L_session8_clip175.wav,data\clips_libricss\OV20_session2_clip211.wav,2,"['672', '8230']"
data\clips_aug\overlay_7399.wav,data\clips_libricss\0S_session6_clip197.wav,data\clips_libricss\OV10_session3_clip499.wav,2,"['260', '2300']"
data\clips_aug\overlay_7400.wav,data\clips_libricss\OV10_session3_clip553.wav,data\clips_libricss\0S_session9_clip187.wav,2,"['2300', '7127']"
data\clips_aug\overlay_7401.wav,data\clips_libricss\OV30_session7_clip256.wav,data\clips_libricss\0S_session8_clip83.wav,2,"['2300', '5639']"
data\clips_aug\overlay_7402.wav,data\clips_libricss\OV20_session0_clip124.wav,data\clips_libricss\0L_session7_clip128.wav,2,"['1284', '908']"
data\clips_aug\overlay_7403.wav,data\clips_libricss\0S_session8_clip280.wav,data\clips_libricss\OV40_session6_clip112.wav,2,"['3570', '7021']"
data\clips_aug\overlay_7404.wav,data\clips_libricss\OV20_session2_clip124.wav,data\clips_libricss\OV10_session2_clip568.wav,2,"['5639', '8463']"
data\clips_aug\overlay_7405.wav,data\clips_libricss\OV40_session1_clip338.wav,data\clips_libricss\0L_session7_clip371.wav,2,"['8455', '7127']"
data\clips_aug\overlay_7406.wav,data\clips_libricss\OV40_session6_clip473.wav,data\clips_libricss\0S_session9_clip171.wav,2,"['1188', '7021']"
data\clips_aug\overlay_7407.wav,data\clips_libricss\OV40_session6_clip491.wav,data\clips_libricss\0L_session2_clip304.wav,2,"['4970', '7021']"
data\clips_aug\overlay_7408.wav,data\clips_libricss\OV40_session8_clip52.wav,data\clips_libricss\OV30_session3_clip585.wav,2,"['8230', '7729']"
data\clips_aug\overlay_7409.wav,data\clips_libricss\OV20_session9_clip459.wav,data\clips_libricss\OV10_session2_clip130.wav,2,"['5639', '5683']"
data\clips_aug\overlay_7410.wav,data\clips_libricss\0L_session1_clip178.wav,data\clips_libricss\0S_session2_clip516.wav,2,"['1284', '8224']"
data\clips_aug\overlay_7411.wav,data\clips_libricss\0S_session5_clip369.wav,data\clips_libricss\OV40_session6_clip48.wav,2,"['4970', '7021']"
data\clips_aug\overlay_7412.wav,data\clips_libricss\OV20_session4_clip11.wav,data\clips_libricss\OV10_session8_clip585.wav,2,"['8230', '7176']"
data\clips_aug\overlay_7413.wav,data\clips_libricss\OV30_session3_clip162.wav,data\clips_libricss\0S_session0_clip93.wav,2,"['7729', '4077']"
data\clips_aug\overlay_7414.wav,data\clips_libricss\OV20_session5_clip333.wav,data\clips_libricss\OV20_session0_clip196.wav,2,"['3575', '121']"
data\clips_aug\overlay_7415.wav,data\clips_libricss\OV10_session4_clip249.wav,data\clips_libricss\0S_session2_clip417.wav,2,"['260', '61']"
data\clips_aug\overlay_7416.wav,data\clips_libricss\0L_session3_clip413.wav,data\clips_libricss\OV40_session5_clip579.wav,2,"['2094', '8224']"
data\clips_aug\overlay_7417.wav,data\clips_libricss\OV10_session8_clip342.wav,data\clips_libricss\OV40_session9_clip393.wav,2,"['2300', '7176']"
data\clips_aug\overlay_7418.wav,data\clips_libricss\0L_session5_clip460.wav,data\clips_libricss\0L_session6_clip191.wav,2,"['2094', '8455']"
data\clips_aug\overlay_7419.wav,data\clips_libricss\0S_session5_clip305.wav,data\clips_libricss\OV30_session6_clip305.wav,2,"['237', '4992']"
data\clips_aug\overlay_7420.wav,data\clips_libricss\OV40_session2_clip62.wav,data\clips_libricss\OV20_session9_clip326.wav,2,"['6930', '1284']"
data\clips_aug\overlay_7421.wav,data\clips_libricss\OV40_session1_clip252.wav,data\clips_libricss\0S_session2_clip365.wav,2,"['7729', '4970']"
data\clips_aug\overlay_7422.wav,data\clips_libricss\OV20_session5_clip199.wav,data\clips_libricss\OV10_session8_clip209.wav,2,"['3575', '7729']"
data\clips_aug\overlay_7423.wav,data\clips_libricss\OV10_session3_clip283.wav,data\clips_libricss\0S_session8_clip315.wav,2,"['8224', '5639']"
data\clips_aug\overlay_7424.wav,data\clips_libricss\OV10_session0_clip326.wav,data\clips_libricss\OV30_session8_clip536.wav,2,"['8463', '908']"
data\clips_aug\overlay_7425.wav,data\clips_libricss\0S_session3_clip349.wav,data\clips_libricss\OV30_session8_clip67.wav,2,"['61', '3570']"
data\clips_aug\overlay_7426.wav,data\clips_libricss\OV30_session9_clip535.wav,data\clips_libricss\0S_session8_clip216.wav,2,"['7729', '7127']"
data\clips_aug\overlay_7427.wav,data\clips_libricss\0L_session0_clip377.wav,data\clips_libricss\0L_session9_clip191.wav,2,"['5105', '4077']"
data\clips_aug\overlay_7428.wav,data\clips_libricss\0L_session7_clip564.wav,data\clips_libricss\0S_session6_clip458.wav,2,"['8230', '7729']"
data\clips_aug\overlay_7429.wav,data\clips_libricss\OV20_session3_clip167.wav,data\clips_libricss\OV20_session6_clip104.wav,2,"['5105', '8224']"
data\clips_aug\overlay_7430.wav,data\clips_libricss\OV20_session4_clip146.wav,data\clips_libricss\OV20_session4_clip231.wav,2,"['5105', '1089']"
data\clips_aug\overlay_7431.wav,data\clips_libricss\OV10_session4_clip95.wav,data\clips_libricss\0L_session7_clip446.wav,2,"['260', '1320']"
data\clips_aug\overlay_7432.wav,data\clips_libricss\OV10_session7_clip96.wav,data\clips_libricss\OV40_session0_clip416.wav,2,"['7729', '2830']"
data\clips_aug\overlay_7433.wav,data\clips_libricss\OV10_session6_clip224.wav,data\clips_libricss\0L_session2_clip328.wav,2,"['1089', '1188']"
data\clips_aug\overlay_7434.wav,data\clips_libricss\OV30_session7_clip34.wav,data\clips_libricss\OV20_session4_clip591.wav,2,"['1188', '3729']"
data\clips_aug\overlay_7435.wav,data\clips_libricss\OV40_session1_clip214.wav,data\clips_libricss\OV20_session9_clip452.wav,2,"['121', '5639']"
data\clips_aug\overlay_7436.wav,data\clips_libricss\0L_session1_clip207.wav,data\clips_libricss\OV40_session2_clip454.wav,2,"['4507', '260']"
data\clips_aug\overlay_7437.wav,data\clips_libricss\OV30_session7_clip193.wav,data\clips_libricss\0S_session1_clip411.wav,2,"['2300', '8463']"
data\clips_aug\overlay_7438.wav,data\clips_libricss\OV10_session3_clip379.wav,data\clips_libricss\OV20_session5_clip490.wav,2,"['1995', '2961']"
data\clips_aug\overlay_7439.wav,data\clips_libricss\0S_session8_clip140.wav,data\clips_libricss\0S_session0_clip497.wav,2,"['1995', '4992']"
data\clips_aug\overlay_7440.wav,data\clips_libricss\0S_session0_clip267.wav,data\clips_libricss\0L_session0_clip525.wav,2,"['6930', '5105']"
data\clips_aug\overlay_7441.wav,data\clips_libricss\0L_session8_clip537.wav,data\clips_libricss\0S_session9_clip395.wav,2,"['5142', '7127']"
data\clips_aug\overlay_7442.wav,data\clips_libricss\OV20_session6_clip263.wav,data\clips_libricss\OV30_session9_clip90.wav,2,"['4446', '1188']"
data\clips_aug\overlay_7443.wav,data\clips_libricss\0S_session2_clip605.wav,data\clips_libricss\OV40_session8_clip185.wav,2,"['5105', '5639']"
data\clips_aug\overlay_7444.wav,data\clips_libricss\OV10_session0_clip180.wav,data\clips_libricss\OV10_session7_clip35.wav,2,"['6930', '1221']"
data\clips_aug\overlay_7445.wav,data\clips_libricss\OV10_session2_clip387.wav,data\clips_libricss\OV20_session2_clip185.wav,2,"['1188', '2961']"
data\clips_aug\overlay_7446.wav,data\clips_libricss\0L_session8_clip301.wav,data\clips_libricss\OV10_session4_clip609.wav,2,"['908', '2300']"
data\clips_aug\overlay_7447.wav,data\clips_libricss\OV10_session4_clip503.wav,data\clips_libricss\OV30_session0_clip552.wav,2,"['2300', '237']"
data\clips_aug\overlay_7448.wav,data\clips_libricss\OV40_session3_clip230.wav,data\clips_libricss\OV20_session6_clip500.wav,2,"['3575', '8224']"
data\clips_aug\overlay_7449.wav,data\clips_libricss\OV40_session8_clip415.wav,data\clips_libricss\OV10_session0_clip336.wav,2,"['260', '8463']"
data\clips_aug\overlay_7450.wav,data\clips_libricss\OV40_session6_clip89.wav,data\clips_libricss\OV10_session4_clip302.wav,2,"['8230', '260']"
data\clips_aug\overlay_7451.wav,data\clips_libricss\OV30_session7_clip516.wav,data\clips_libricss\OV30_session5_clip600.wav,2,"['1284', '1089']"
data\clips_aug\overlay_7452.wav,data\clips_libricss\OV20_session1_clip376.wav,data\clips_libricss\OV30_session4_clip295.wav,2,"['260', '8555']"
data\clips_aug\overlay_7453.wav,data\clips_libricss\0L_session3_clip236.wav,data\clips_libricss\OV30_session2_clip568.wav,2,"['3729', '1284']"
data\clips_aug\overlay_7454.wav,data\clips_libricss\OV40_session6_clip510.wav,data\clips_libricss\OV20_session1_clip482.wav,2,"['8230', '1320']"
data\clips_aug\overlay_7455.wav,data\clips_libricss\OV10_session2_clip400.wav,data\clips_libricss\OV10_session0_clip229.wav,2,"['8463', '6930']"
data\clips_aug\overlay_7456.wav,data\clips_libricss\OV20_session0_clip29.wav,data\clips_libricss\0L_session3_clip386.wav,2,"['1284', '7021']"
data\clips_aug\overlay_7457.wav,data\clips_libricss\0L_session6_clip127.wav,data\clips_libricss\OV20_session5_clip513.wav,2,"['3729', '2961']"
data\clips_aug\overlay_7458.wav,data\clips_libricss\0L_session6_clip386.wav,data\clips_libricss\0S_session2_clip410.wav,2,"['1188', '5105']"
data\clips_aug\overlay_7459.wav,data\clips_libricss\OV20_session5_clip145.wav,data\clips_libricss\OV20_session9_clip351.wav,2,"['1089', '7176']"
data\clips_aug\overlay_7460.wav,data\clips_libricss\0S_session7_clip74.wav,data\clips_libricss\0S_session6_clip576.wav,2,"['260', '6829']"
data\clips_aug\overlay_7461.wav,data\clips_libricss\0S_session4_clip343.wav,data\clips_libricss\0S_session3_clip191.wav,2,"['1188', '6829']"
data\clips_aug\overlay_7462.wav,data\clips_libricss\OV10_session2_clip41.wav,data\clips_libricss\OV20_session8_clip67.wav,2,"['1188', '672']"
data\clips_aug\overlay_7463.wav,data\clips_libricss\OV10_session6_clip370.wav,data\clips_libricss\0S_session7_clip579.wav,2,"['3575', '121']"
data\clips_aug\overlay_7464.wav,data\clips_libricss\OV30_session1_clip403.wav,data\clips_libricss\OV30_session4_clip19.wav,2,"['3575', '2830']"
data\clips_aug\overlay_7465.wav,data\clips_libricss\0S_session2_clip446.wav,data\clips_libricss\OV10_session2_clip542.wav,2,"['2961', '7729']"
data\clips_aug\overlay_7466.wav,data\clips_libricss\0L_session9_clip577.wav,data\clips_libricss\OV10_session5_clip145.wav,2,"['1188', '4507']"
data\clips_aug\overlay_7467.wav,data\clips_libricss\OV10_session7_clip502.wav,data\clips_libricss\OV10_session5_clip143.wav,2,"['7729', '4507']"
data\clips_aug\overlay_7468.wav,data\clips_libricss\OV10_session4_clip167.wav,data\clips_libricss\OV30_session1_clip560.wav,2,"['8224', '3575']"
data\clips_aug\overlay_7469.wav,data\clips_libricss\OV20_session0_clip209.wav,data\clips_libricss\OV10_session1_clip563.wav,2,"['4970', '1580']"
data\clips_aug\overlay_7470.wav,data\clips_libricss\0L_session9_clip248.wav,data\clips_libricss\0S_session8_clip204.wav,2,"['4077', '1188']"
data\clips_aug\overlay_7471.wav,data\clips_libricss\0S_session8_clip210.wav,data\clips_libricss\OV30_session1_clip284.wav,2,"['7127', '3575']"
data\clips_aug\overlay_7472.wav,data\clips_libricss\OV30_session9_clip211.wav,data\clips_libricss\0S_session2_clip369.wav,2,"['7021', '7176']"
data\clips_aug\overlay_7473.wav,data\clips_libricss\OV30_session8_clip307.wav,data\clips_libricss\0S_session7_clip42.wav,2,"['3575', '8463']"
data\clips_aug\overlay_7474.wav,data\clips_libricss\0S_session3_clip361.wav,data\clips_libricss\0S_session0_clip568.wav,2,"['260', '6930']"
data\clips_aug\overlay_7475.wav,data\clips_libricss\0L_session2_clip250.wav,data\clips_libricss\OV30_session0_clip238.wav,2,"['8463', '237']"
data\clips_aug\overlay_7476.wav,data\clips_libricss\OV30_session7_clip465.wav,data\clips_libricss\OV30_session8_clip376.wav,2,"['4970', '1284']"
data\clips_aug\overlay_7477.wav,data\clips_libricss\0L_session5_clip310.wav,data\clips_libricss\OV20_session5_clip18.wav,2,"['3729', '1188']"
data\clips_aug\overlay_7478.wav,data\clips_libricss\0L_session8_clip166.wav,data\clips_libricss\OV30_session5_clip345.wav,2,"['672', '8224']"
data\clips_aug\overlay_7479.wav,data\clips_libricss\0S_session0_clip506.wav,data\clips_libricss\0S_session4_clip402.wav,2,"['1320', '1188']"
data\clips_aug\overlay_7480.wav,data\clips_libricss\OV10_session2_clip402.wav,data\clips_libricss\OV10_session2_clip391.wav,2,"['8463', '1188']"
data\clips_aug\overlay_7481.wav,data\clips_libricss\OV20_session0_clip442.wav,data\clips_libricss\OV10_session3_clip555.wav,2,"['4507', '2300']"
data\clips_aug\overlay_7482.wav,data\clips_libricss\0S_session7_clip601.wav,data\clips_libricss\OV30_session7_clip498.wav,2,"['4077', '1188']"
data\clips_aug\overlay_7483.wav,data\clips_libricss\OV30_session4_clip29.wav,data\clips_libricss\0L_session1_clip460.wav,2,"['1320', '2961']"
data\clips_aug\overlay_7484.wav,data\clips_libricss\OV10_session3_clip545.wav,data\clips_libricss\0S_session0_clip174.wav,2,"['672', '6829']"
data\clips_aug\overlay_7485.wav,data\clips_libricss\OV10_session6_clip293.wav,data\clips_libricss\OV20_session2_clip490.wav,2,"['1089', '2830']"
data\clips_aug\overlay_7486.wav,data\clips_libricss\OV30_session7_clip445.wav,data\clips_libricss\0S_session9_clip50.wav,2,"['1284', '7729']"
data\clips_aug\overlay_7487.wav,data\clips_libricss\0L_session2_clip27.wav,data\clips_libricss\0S_session9_clip440.wav,2,"['7729', '6930']"
data\clips_aug\overlay_7488.wav,data\clips_libricss\0L_session4_clip134.wav,data\clips_libricss\OV30_session2_clip351.wav,2,"['1089', '5639']"
data\clips_aug\overlay_7489.wav,data\clips_libricss\0L_session7_clip537.wav,data\clips_libricss\OV40_session0_clip42.wav,2,"['1320', '1284']"
data\clips_aug\overlay_7490.wav,data\clips_libricss\OV20_session4_clip311.wav,data\clips_libricss\OV30_session5_clip61.wav,2,"['7127', '4077']"
data\clips_aug\overlay_7491.wav,data\clips_libricss\OV10_session1_clip404.wav,data\clips_libricss\OV30_session3_clip454.wav,2,"['1188', '3575']"
data\clips_aug\overlay_7492.wav,data\clips_libricss\0L_session9_clip253.wav,data\clips_libricss\0S_session3_clip214.wav,2,"['4077', '5105']"
data\clips_aug\overlay_7493.wav,data\clips_libricss\0L_session0_clip61.wav,data\clips_libricss\OV30_session3_clip184.wav,2,"['121', '4446']"
data\clips_aug\overlay_7494.wav,data\clips_libricss\OV10_session2_clip332.wav,data\clips_libricss\0L_session2_clip524.wav,2,"['7729', '1995']"
data\clips_aug\overlay_7495.wav,data\clips_libricss\OV20_session0_clip244.wav,data\clips_libricss\OV20_session7_clip184.wav,2,"['1089', '672']"
data\clips_aug\overlay_7496.wav,data\clips_libricss\OV40_session8_clip600.wav,data\clips_libricss\OV40_session4_clip40.wav,2,"['260', '8555']"
data\clips_aug\overlay_7497.wav,data\clips_libricss\0S_session9_clip463.wav,data\clips_libricss\0L_session4_clip270.wav,2,"['7021', '7729']"
data\clips_aug\overlay_7498.wav,data\clips_libricss\OV10_session4_clip432.wav,data\clips_libricss\0S_session6_clip539.wav,2,"['6829', '3729']"
data\clips_aug\overlay_7499.wav,data\clips_libricss\0S_session9_clip467.wav,data\clips_libricss\OV30_session8_clip93.wav,2,"['7021', '1188']"
data\clips_aug\overlay_7500.wav,data\clips_libricss\OV20_session7_clip117.wav,data\clips_libricss\OV10_session0_clip589.wav,2,"['4970', '672']"
data\clips_aug\overlay_7501.wav,data\clips_libricss\OV20_session6_clip4.wav,data\clips_libricss\0S_session1_clip115.wav,2,"['8463', '5105']"
data\clips_aug\overlay_7502.wav,data\clips_libricss\OV30_session2_clip491.wav,data\clips_libricss\OV10_session8_clip67.wav,2,"['4507', '672']"
data\clips_aug\overlay_7503.wav,data\clips_libricss\OV10_session6_clip515.wav,data\clips_libricss\0L_session9_clip479.wav,2,"['8555', '4077']"
data\clips_aug\overlay_7504.wav,data\clips_libricss\OV30_session7_clip155.wav,data\clips_libricss\OV10_session5_clip199.wav,2,"['1284', '6930']"
data\clips_aug\overlay_7505.wav,data\clips_libricss\OV20_session9_clip515.wav,data\clips_libricss\OV10_session5_clip334.wav,2,"['5639', '3729']"
data\clips_aug\overlay_7506.wav,data\clips_libricss\OV30_session1_clip306.wav,data\clips_libricss\OV20_session8_clip554.wav,2,"['7729', '2300']"
data\clips_aug\overlay_7507.wav,data\clips_libricss\0S_session5_clip353.wav,data\clips_libricss\OV20_session9_clip447.wav,2,"['2300', '5639']"
data\clips_aug\overlay_7508.wav,data\clips_libricss\OV20_session7_clip484.wav,data\clips_libricss\OV30_session5_clip504.wav,2,"['4970', '1089']"
data\clips_aug\overlay_7509.wav,data\clips_libricss\OV20_session3_clip25.wav,data\clips_libricss\OV20_session5_clip58.wav,2,"['1320', '1284']"
data\clips_aug\overlay_7510.wav,data\clips_libricss\0L_session9_clip105.wav,data\clips_libricss\OV10_session0_clip428.wav,2,"['908', '4992']"
data\clips_aug\overlay_7511.wav,data\clips_libricss\OV20_session3_clip290.wav,data\clips_libricss\OV10_session5_clip167.wav,2,"['908', '6930']"
data\clips_aug\overlay_7512.wav,data\clips_libricss\0S_session9_clip23.wav,data\clips_libricss\0L_session2_clip287.wav,2,"['7021', '8463']"
data\clips_aug\overlay_7513.wav,data\clips_libricss\0S_session0_clip447.wav,data\clips_libricss\OV20_session5_clip90.wav,2,"['4992', '61']"
data\clips_aug\overlay_7514.wav,data\clips_libricss\OV20_session6_clip563.wav,data\clips_libricss\OV40_session3_clip207.wav,2,"['121', '4970']"
data\clips_aug\overlay_7515.wav,data\clips_libricss\OV10_session4_clip340.wav,data\clips_libricss\0S_session4_clip586.wav,2,"['2300', '672']"
data\clips_aug\overlay_7516.wav,data\clips_libricss\OV30_session3_clip364.wav,data\clips_libricss\OV40_session7_clip75.wav,2,"['1320', '8455']"
data\clips_aug\overlay_7517.wav,data\clips_libricss\0S_session4_clip459.wav,data\clips_libricss\OV20_session6_clip365.wav,2,"['672', '8224']"
data\clips_aug\overlay_7518.wav,data\clips_libricss\0S_session3_clip51.wav,data\clips_libricss\0L_session7_clip355.wav,2,"['1089', '4077']"
data\clips_aug\overlay_7519.wav,data\clips_libricss\OV30_session9_clip239.wav,data\clips_libricss\0L_session2_clip321.wav,2,"['7729', '1188']"
data\clips_aug\overlay_7520.wav,data\clips_libricss\OV30_session0_clip273.wav,data\clips_libricss\0S_session1_clip238.wav,2,"['1995', '3575']"
data\clips_aug\overlay_7521.wav,data\clips_libricss\0L_session4_clip522.wav,data\clips_libricss\OV10_session3_clip350.wav,2,"['7729', '1580']"
data\clips_aug\overlay_7522.wav,data\clips_libricss\OV30_session2_clip518.wav,data\clips_libricss\0S_session2_clip576.wav,2,"['1995', '7176']"
data\clips_aug\overlay_7523.wav,data\clips_libricss\OV30_session5_clip81.wav,data\clips_libricss\OV30_session5_clip283.wav,2,"['4077', '908']"
data\clips_aug\overlay_7524.wav,data\clips_libricss\OV30_session2_clip445.wav,data\clips_libricss\OV20_session3_clip48.wav,2,"['5639', '5142']"
data\clips_aug\overlay_7525.wav,data\clips_libricss\0S_session1_clip104.wav,data\clips_libricss\OV10_session7_clip419.wav,2,"['1089', '8463']"
data\clips_aug\overlay_7526.wav,data\clips_libricss\OV30_session7_clip118.wav,data\clips_libricss\0S_session7_clip141.wav,2,"['1188', '8463']"
data\clips_aug\overlay_7527.wav,data\clips_libricss\OV30_session3_clip519.wav,data\clips_libricss\OV40_session6_clip328.wav,2,"['1320', '8230']"
data\clips_aug\overlay_7528.wav,data\clips_libricss\OV20_session4_clip354.wav,data\clips_libricss\OV30_session5_clip570.wav,2,"['1089', '8224']"
data\clips_aug\overlay_7529.wav,data\clips_libricss\OV40_session8_clip594.wav,data\clips_libricss\OV20_session9_clip117.wav,2,"['260', '4077']"
data\clips_aug\overlay_7530.wav,data\clips_libricss\OV40_session9_clip481.wav,data\clips_libricss\OV30_session6_clip4.wav,2,"['7176', '61']"
data\clips_aug\overlay_7531.wav,data\clips_libricss\OV30_session9_clip24.wav,data\clips_libricss\0L_session6_clip467.wav,2,"['7729', '3729']"
data\clips_aug\overlay_7532.wav,data\clips_libricss\OV30_session2_clip500.wav,data\clips_libricss\OV10_session7_clip575.wav,2,"['4507', '7729']"
data\clips_aug\overlay_7533.wav,data\clips_libricss\0L_session4_clip596.wav,data\clips_libricss\OV40_session0_clip304.wav,2,"['8555', '1284']"
data\clips_aug\overlay_7534.wav,data\clips_libricss\OV20_session8_clip61.wav,data\clips_libricss\OV10_session3_clip363.wav,2,"['672', '1995']"
data\clips_aug\overlay_7535.wav,data\clips_libricss\OV10_session5_clip399.wav,data\clips_libricss\OV40_session1_clip408.wav,2,"['3575', '4446']"
data\clips_aug\overlay_7536.wav,data\clips_libricss\OV40_session1_clip490.wav,data\clips_libricss\0S_session0_clip364.wav,2,"['7021', '7176']"
data\clips_aug\overlay_7537.wav,data\clips_libricss\OV30_session2_clip8.wav,data\clips_libricss\OV40_session5_clip241.wav,2,"['4507', '2961']"
data\clips_aug\overlay_7538.wav,data\clips_libricss\OV40_session9_clip578.wav,data\clips_libricss\OV10_session7_clip51.wav,2,"['8463', '61']"
data\clips_aug\overlay_7539.wav,data\clips_libricss\OV40_session2_clip588.wav,data\clips_libricss\0S_session8_clip51.wav,2,"['1284', '3570']"
data\clips_aug\overlay_7540.wav,data\clips_libricss\OV10_session3_clip429.wav,data\clips_libricss\0L_session3_clip192.wav,2,"['3575', '2830']"
data\clips_aug\overlay_7541.wav,data\clips_libricss\OV30_session7_clip561.wav,data\clips_libricss\OV10_session6_clip546.wav,2,"['1284', '4992']"
data\clips_aug\overlay_7542.wav,data\clips_libricss\OV40_session1_clip273.wav,data\clips_libricss\OV30_session7_clip589.wav,2,"['7021', '1188']"
data\clips_aug\overlay_7543.wav,data\clips_libricss\OV40_session9_clip81.wav,data\clips_libricss\0L_session4_clip257.wav,2,"['4077', '2961']"
data\clips_aug\overlay_7544.wav,data\clips_libricss\OV30_session2_clip456.wav,data\clips_libricss\OV40_session6_clip563.wav,2,"['8224', '8230']"
data\clips_aug\overlay_7545.wav,data\clips_libricss\OV30_session1_clip165.wav,data\clips_libricss\OV40_session4_clip202.wav,2,"['8230', '4077']"
data\clips_aug\overlay_7546.wav,data\clips_libricss\0S_session9_clip325.wav,data\clips_libricss\OV20_session4_clip433.wav,2,"['7021', '3570']"
data\clips_aug\overlay_7547.wav,data\clips_libricss\OV40_session3_clip507.wav,data\clips_libricss\OV30_session6_clip507.wav,2,"['5105', '8555']"
data\clips_aug\overlay_7548.wav,data\clips_libricss\OV40_session8_clip349.wav,data\clips_libricss\0S_session0_clip420.wav,2,"['3729', '7176']"
data\clips_aug\overlay_7549.wav,data\clips_libricss\0L_session8_clip492.wav,data\clips_libricss\0S_session7_clip423.wav,2,"['8463', '8224']"
data\clips_aug\overlay_7550.wav,data\clips_libricss\0S_session0_clip131.wav,data\clips_libricss\OV20_session4_clip95.wav,2,"['1580', '1089']"
data\clips_aug\overlay_7551.wav,data\clips_libricss\OV30_session8_clip326.wav,data\clips_libricss\0L_session9_clip521.wav,2,"['1284', '260']"
data\clips_aug\overlay_7552.wav,data\clips_libricss\OV10_session2_clip60.wav,data\clips_libricss\OV40_session5_clip369.wav,2,"['3570', '1284']"
data\clips_aug\overlay_7553.wav,data\clips_libricss\OV30_session9_clip127.wav,data\clips_libricss\0S_session5_clip319.wav,2,"['7021', '121']"
data\clips_aug\overlay_7554.wav,data\clips_libricss\0L_session2_clip184.wav,data\clips_libricss\OV40_session1_clip112.wav,2,"['7021', '7729']"
data\clips_aug\overlay_7555.wav,data\clips_libricss\OV10_session8_clip57.wav,data\clips_libricss\0S_session3_clip593.wav,2,"['672', '1320']"
data\clips_aug\overlay_7556.wav,data\clips_libricss\OV30_session5_clip171.wav,data\clips_libricss\OV10_session0_clip560.wav,2,"['908', '672']"
data\clips_aug\overlay_7557.wav,data\clips_libricss\0S_session4_clip4.wav,data\clips_libricss\OV10_session5_clip42.wav,2,"['2961', '6930']"
data\clips_aug\overlay_7558.wav,data\clips_libricss\0S_session7_clip523.wav,data\clips_libricss\OV20_session7_clip44.wav,2,"['4077', '2830']"
data\clips_aug\overlay_7559.wav,data\clips_libricss\OV10_session3_clip512.wav,data\clips_libricss\OV20_session7_clip590.wav,2,"['7729', '237']"
data\clips_aug\overlay_7560.wav,data\clips_libricss\OV40_session2_clip508.wav,data\clips_libricss\OV10_session9_clip172.wav,2,"['8230', '6930']"
data\clips_aug\overlay_7561.wav,data\clips_libricss\OV10_session7_clip163.wav,data\clips_libricss\0S_session8_clip21.wav,2,"['1221', '1188']"
data\clips_aug\overlay_7562.wav,data\clips_libricss\OV20_session1_clip590.wav,data\clips_libricss\OV40_session5_clip217.wav,2,"['5105', '1089']"
