clip_dir,clip_1,clip_2,speaker_count,speakers
data\clips_aug\overlay_34983.wav,data\clips_aug\overlay_1739.wav,data\clips_libricss\OV40_session8_clip365.wav,3,"['260', '908', '61']"
data\clips_aug\overlay_34984.wav,data\clips_libricss\OV30_session1_clip242.wav,data\clips_libricss\0L_session7_clip125.wav,3,"['8230', '1580', '908']"
data\clips_aug\overlay_34985.wav,data\clips_aug\overlay_1921.wav,data\clips_libricss\OV10_session0_clip479.wav,3,"['8230', '7021', '8463']"
data\clips_aug\overlay_34986.wav,data\clips_aug\overlay_6516.wav,data\clips_libricss\OV10_session4_clip40.wav,3,"['2830', '7021', '1188']"
data\clips_aug\overlay_34987.wav,data\clips_aug\overlay_13629.wav,data\clips_libricss\OV20_session7_clip455.wav,3,"['6829', '7021', '4992']"
data\clips_aug\overlay_34988.wav,data\clips_aug\overlay_19326.wav,data\clips_libricss\0L_session4_clip187.wav,3,"['1320', '8463', '7729']"
data\clips_aug\overlay_34989.wav,data\clips_libricss\OV40_session9_clip514.wav,data\clips_libricss\0L_session7_clip325.wav,3,"['4077', '3575', '4992']"
data\clips_aug\overlay_34990.wav,data\clips_aug\overlay_1436.wav,data\clips_libricss\OV10_session5_clip367.wav,3,"['7729', '1284', '6930']"
data\clips_aug\overlay_34991.wav,data\clips_aug\overlay_10672.wav,data\clips_libricss\OV20_session4_clip414.wav,3,"['2961', '2830', '3729']"
data\clips_aug\overlay_34992.wav,data\clips_libricss\OV20_session7_clip46.wav,data\clips_libricss\OV10_session7_clip582.wav,3,"['672', '2830', '7729']"
data\clips_aug\overlay_34993.wav,data\clips_aug\overlay_12241.wav,data\clips_libricss\0L_session9_clip418.wav,3,"['237', '4970', '2300']"
data\clips_aug\overlay_34994.wav,data\clips_aug\overlay_6414.wav,data\clips_libricss\0L_session9_clip512.wav,3,"['4446', '6930', '4077']"
data\clips_aug\overlay_34995.wav,data\clips_libricss\OV20_session8_clip376.wav,data\clips_libricss\OV20_session0_clip359.wav,3,"['1995', '8224', '8555']"
data\clips_aug\overlay_34996.wav,data\clips_aug\overlay_8274.wav,data\clips_libricss\0S_session4_clip584.wav,3,"['8555', '1188', '672']"
data\clips_aug\overlay_34997.wav,data\clips_aug\overlay_18831.wav,data\clips_libricss\OV40_session4_clip451.wav,3,"['1188', '3575', '908']"
data\clips_aug\overlay_34998.wav,data\clips_aug\overlay_8043.wav,data\clips_libricss\0S_session6_clip538.wav,3,"['2961', '6829', '3729']"
data\clips_aug\overlay_34999.wav,data\clips_aug\overlay_13730.wav,data\clips_libricss\0L_session5_clip276.wav,3,"['908', '3729', '2094']"
data\clips_aug\overlay_35000.wav,data\clips_aug\overlay_15490.wav,data\clips_libricss\OV20_session7_clip391.wav,3,"['2094', '672', '2830']"
data\clips_aug\overlay_35001.wav,data\clips_libricss\OV20_session7_clip223.wav,data\clips_libricss\OV20_session2_clip55.wav,3,"['672', '2830', '3570']"
data\clips_aug\overlay_35002.wav,data\clips_aug\overlay_19518.wav,data\clips_libricss\OV30_session8_clip589.wav,3,"['6930', '1284', '1188']"
data\clips_aug\overlay_35003.wav,data\clips_aug\overlay_13980.wav,data\clips_libricss\OV20_session5_clip371.wav,3,"['7127', '1089', '2961']"
data\clips_aug\overlay_35004.wav,data\clips_aug\overlay_6028.wav,data\clips_libricss\0S_session1_clip66.wav,3,"['3570', '8463', '8555']"
data\clips_aug\overlay_35005.wav,data\clips_libricss\OV30_session8_clip489.wav,data\clips_libricss\OV10_session9_clip348.wav,3,"['1284', '3575', '8224']"
data\clips_aug\overlay_35006.wav,data\clips_aug\overlay_12363.wav,data\clips_libricss\OV20_session0_clip307.wav,3,"['2961', '121', '1089']"
data\clips_aug\overlay_35007.wav,data\clips_libricss\OV30_session1_clip357.wav,data\clips_libricss\OV10_session5_clip423.wav,3,"['7729', '1580', '3575']"
data\clips_aug\overlay_35008.wav,data\clips_aug\overlay_1645.wav,data\clips_libricss\OV20_session6_clip390.wav,3,"['2961', '1089', '4507']"
data\clips_aug\overlay_35009.wav,data\clips_aug\overlay_10354.wav,data\clips_libricss\OV20_session5_clip411.wav,3,"['672', '6930', '1284']"
data\clips_aug\overlay_35010.wav,data\clips_libricss\OV30_session0_clip528.wav,data\clips_libricss\OV40_session4_clip401.wav,3,"['672', '3575', '4077']"
data\clips_aug\overlay_35011.wav,data\clips_aug\overlay_874.wav,data\clips_libricss\OV20_session8_clip101.wav,3,"['8463', '121', '8224']"
data\clips_aug\overlay_35012.wav,data\clips_aug\overlay_5670.wav,data\clips_libricss\OV30_session2_clip397.wav,3,"['5105', '1089', '8224']"
data\clips_aug\overlay_35013.wav,data\clips_libricss\OV30_session6_clip337.wav,data\clips_libricss\OV10_session0_clip343.wav,3,"['5683', '908', '1320']"
data\clips_aug\overlay_35014.wav,data\clips_aug\overlay_645.wav,data\clips_libricss\OV10_session6_clip6.wav,3,"['7729', '1188', '3575']"
data\clips_aug\overlay_35015.wav,data\clips_aug\overlay_12717.wav,data\clips_libricss\OV40_session7_clip263.wav,3,"['3729', '121', '7021']"
data\clips_aug\overlay_35016.wav,data\clips_aug\overlay_3303.wav,data\clips_libricss\OV20_session7_clip504.wav,3,"['2961', '4992', '237']"
data\clips_aug\overlay_35017.wav,data\clips_aug\overlay_18923.wav,data\clips_libricss\OV20_session9_clip366.wav,3,"['1320', '5105', '5639']"
data\clips_aug\overlay_35018.wav,data\clips_aug\overlay_14889.wav,data\clips_libricss\OV30_session8_clip45.wav,3,"['3570', '1320', '1188']"
data\clips_aug\overlay_35019.wav,data\clips_aug\overlay_18085.wav,data\clips_libricss\OV20_session6_clip121.wav,3,"['237', '7729', '121']"
data\clips_aug\overlay_35020.wav,data\clips_libricss\OV20_session1_clip63.wav,data\clips_libricss\OV20_session8_clip403.wav,3,"['260', '8224', '2300']"
data\clips_aug\overlay_35021.wav,data\clips_aug\overlay_9602.wav,data\clips_libricss\0L_session6_clip216.wav,3,"['8224', '7021', '8455']"
data\clips_aug\overlay_35022.wav,data\clips_aug\overlay_7351.wav,data\clips_libricss\OV40_session8_clip570.wav,3,"['3575', '5639', '260']"
data\clips_aug\overlay_35023.wav,data\clips_aug\overlay_19310.wav,data\clips_libricss\0S_session5_clip431.wav,3,"['7021', '4970', '4507']"
data\clips_aug\overlay_35024.wav,data\clips_libricss\OV20_session0_clip594.wav,data\clips_libricss\OV40_session7_clip268.wav,3,"['1089', '4970', '8455']"
data\clips_aug\overlay_35025.wav,data\clips_libricss\OV20_session1_clip239.wav,data\clips_libricss\OV30_session5_clip112.wav,3,"['4446', '5142', '908']"
data\clips_aug\overlay_35026.wav,data\clips_libricss\OV40_session9_clip137.wav,data\clips_libricss\0S_session3_clip434.wav,3,"['1995', '1284', '5105']"
data\clips_aug\overlay_35027.wav,data\clips_aug\overlay_1706.wav,data\clips_libricss\OV30_session1_clip400.wav,3,"['121', '7127', '5142']"
data\clips_aug\overlay_35028.wav,data\clips_aug\overlay_11397.wav,data\clips_libricss\OV40_session6_clip270.wav,3,"['1995', '7127', '1188']"
data\clips_aug\overlay_35029.wav,data\clips_aug\overlay_19944.wav,data\clips_libricss\OV10_session6_clip435.wav,3,"['2094', '1188', '8555']"
data\clips_aug\overlay_35030.wav,data\clips_aug\overlay_10321.wav,data\clips_libricss\0S_session5_clip253.wav,3,"['3575', '4077', '8463']"
data\clips_aug\overlay_35031.wav,data\clips_aug\overlay_16759.wav,data\clips_libricss\OV20_session6_clip238.wav,3,"['2300', '8455', '8224']"
data\clips_aug\overlay_35032.wav,data\clips_aug\overlay_4835.wav,data\clips_libricss\OV40_session5_clip24.wav,3,"['1089', '4077', '2961']"
data\clips_aug\overlay_35033.wav,data\clips_aug\overlay_1959.wav,data\clips_libricss\OV30_session2_clip125.wav,3,"['1089', '2300', '1284']"
data\clips_aug\overlay_35034.wav,data\clips_libricss\OV40_session2_clip247.wav,data\clips_libricss\OV40_session1_clip273.wav,3,"['6930', '8230', '7021']"
data\clips_aug\overlay_35035.wav,data\clips_aug\overlay_18769.wav,data\clips_libricss\OV10_session1_clip204.wav,3,"['7176', '8224', '8463']"
data\clips_aug\overlay_35036.wav,data\clips_libricss\OV40_session9_clip392.wav,data\clips_libricss\OV30_session5_clip68.wav,3,"['7176', '3575', '2830']"
data\clips_aug\overlay_35037.wav,data\clips_aug\overlay_9453.wav,data\clips_libricss\OV20_session9_clip298.wav,3,"['4507', '672', '7729']"
data\clips_aug\overlay_35038.wav,data\clips_aug\overlay_16351.wav,data\clips_libricss\OV20_session0_clip89.wav,3,"['4077', '8224', '121']"
data\clips_aug\overlay_35039.wav,data\clips_aug\overlay_13094.wav,data\clips_libricss\OV10_session0_clip100.wav,3,"['2300', '121', '6930']"
data\clips_aug\overlay_35040.wav,data\clips_aug\overlay_12696.wav,data\clips_libricss\OV10_session5_clip411.wav,3,"['672', '1995', '237']"
data\clips_aug\overlay_35041.wav,data\clips_aug\overlay_18895.wav,data\clips_libricss\OV30_session9_clip63.wav,3,"['7729', '8555', '1188']"
data\clips_aug\overlay_35042.wav,data\clips_aug\overlay_1904.wav,data\clips_libricss\OV10_session6_clip517.wav,3,"['260', '4507', '8555']"
data\clips_aug\overlay_35043.wav,data\clips_aug\overlay_19129.wav,data\clips_libricss\0S_session1_clip8.wav,3,"['7729', '3729', '8463']"
data\clips_aug\overlay_35044.wav,data\clips_libricss\OV40_session8_clip22.wav,data\clips_libricss\OV10_session1_clip227.wav,3,"['3729', '1580', '8463']"
data\clips_aug\overlay_35045.wav,data\clips_aug\overlay_11033.wav,data\clips_libricss\0S_session8_clip415.wav,3,"['5142', '7729', '5639']"
data\clips_aug\overlay_35046.wav,data\clips_libricss\OV40_session1_clip68.wav,data\clips_libricss\0S_session6_clip287.wav,3,"['237', '121', '3575']"
data\clips_aug\overlay_35047.wav,data\clips_aug\overlay_2292.wav,data\clips_libricss\OV30_session7_clip599.wav,3,"['8463', '3575', '1188']"
data\clips_aug\overlay_35048.wav,data\clips_aug\overlay_444.wav,data\clips_libricss\OV20_session8_clip512.wav,3,"['1320', '2094', '8224']"
data\clips_aug\overlay_35049.wav,data\clips_aug\overlay_10840.wav,data\clips_libricss\OV20_session2_clip137.wav,3,"['672', '6829', '3570']"
data\clips_aug\overlay_35050.wav,data\clips_aug\overlay_9751.wav,data\clips_libricss\OV30_session1_clip32.wav,3,"['61', '121', '4970']"
data\clips_aug\overlay_35051.wav,data\clips_aug\overlay_10385.wav,data\clips_libricss\0S_session2_clip243.wav,3,"['7176', '237', '2961']"
data\clips_aug\overlay_35052.wav,data\clips_aug\overlay_11644.wav,data\clips_libricss\OV40_session4_clip561.wav,3,"['237', '672', '908']"
data\clips_aug\overlay_35053.wav,data\clips_libricss\OV10_session2_clip439.wav,data\clips_libricss\0L_session4_clip341.wav,3,"['3729', '8463', '8230']"
data\clips_aug\overlay_35054.wav,data\clips_libricss\OV30_session8_clip519.wav,data\clips_libricss\OV30_session6_clip238.wav,3,"['3570', '908', '4992']"
data\clips_aug\overlay_35055.wav,data\clips_aug\overlay_15912.wav,data\clips_libricss\OV40_session0_clip112.wav,3,"['1221', '121', '7729']"
data\clips_aug\overlay_35056.wav,data\clips_aug\overlay_18329.wav,data\clips_libricss\0L_session6_clip565.wav,3,"['7021', '1188', '1320']"
data\clips_aug\overlay_35057.wav,data\clips_aug\overlay_6838.wav,data\clips_libricss\OV20_session7_clip390.wav,3,"['8455', '1089', '2830']"
data\clips_aug\overlay_35058.wav,data\clips_aug\overlay_19440.wav,data\clips_libricss\0S_session5_clip345.wav,3,"['4077', '5105', '2300']"
data\clips_aug\overlay_35059.wav,data\clips_aug\overlay_7133.wav,data\clips_libricss\OV40_session1_clip38.wav,3,"['4077', '8224', '7021']"
data\clips_aug\overlay_35060.wav,data\clips_aug\overlay_19452.wav,data\clips_libricss\OV10_session3_clip373.wav,3,"['4992', '5142', '6829']"
data\clips_aug\overlay_35061.wav,data\clips_libricss\OV20_session1_clip436.wav,data\clips_libricss\OV30_session3_clip3.wav,3,"['260', '1320', '2094']"
data\clips_aug\overlay_35062.wav,data\clips_aug\overlay_5720.wav,data\clips_libricss\0L_session3_clip483.wav,3,"['7729', '8224', '2961']"
data\clips_aug\overlay_35063.wav,data\clips_aug\overlay_18252.wav,data\clips_libricss\OV30_session5_clip374.wav,3,"['7127', '6930', '3729']"
data\clips_aug\overlay_35064.wav,data\clips_aug\overlay_18664.wav,data\clips_libricss\OV40_session1_clip559.wav,3,"['7127', '2830', '260']"
data\clips_aug\overlay_35065.wav,data\clips_aug\overlay_18401.wav,data\clips_libricss\OV20_session0_clip290.wav,3,"['7021', '2830', '7127']"
data\clips_aug\overlay_35066.wav,data\clips_aug\overlay_15611.wav,data\clips_libricss\OV40_session3_clip19.wav,3,"['4992', '5639', '4077']"
data\clips_aug\overlay_35067.wav,data\clips_aug\overlay_11223.wav,data\clips_libricss\0L_session8_clip400.wav,3,"['8555', '8463', '4992']"
data\clips_aug\overlay_35068.wav,data\clips_aug\overlay_6585.wav,data\clips_libricss\0S_session3_clip18.wav,3,"['237', '2300', '672']"
data\clips_aug\overlay_35069.wav,data\clips_libricss\OV40_session3_clip581.wav,data\clips_libricss\OV10_session9_clip445.wav,3,"['4077', '4970', '8455']"
data\clips_aug\overlay_35070.wav,data\clips_libricss\OV20_session6_clip165.wav,data\clips_libricss\OV10_session6_clip292.wav,3,"['6829', '7176', '1089']"
data\clips_aug\overlay_35071.wav,data\clips_libricss\OV30_session5_clip280.wav,data\clips_libricss\OV10_session1_clip207.wav,3,"['908', '1089', '2094']"
data\clips_aug\overlay_35072.wav,data\clips_aug\overlay_17299.wav,data\clips_libricss\OV20_session0_clip456.wav,3,"['7729', '4077', '4507']"
data\clips_aug\overlay_35073.wav,data\clips_libricss\OV40_session0_clip14.wav,data\clips_libricss\OV30_session0_clip65.wav,3,"['1320', '4446', '2961']"
data\clips_aug\overlay_35074.wav,data\clips_libricss\OV20_session7_clip472.wav,data\clips_libricss\0L_session3_clip489.wav,3,"['237', '4970', '2961']"
data\clips_aug\overlay_35075.wav,data\clips_aug\overlay_5008.wav,data\clips_libricss\OV10_session9_clip300.wav,3,"['3575', '8555', '3570']"
data\clips_aug\overlay_35076.wav,data\clips_aug\overlay_1509.wav,data\clips_libricss\OV20_session4_clip293.wav,3,"['5683', '8463', '3729']"
data\clips_aug\overlay_35077.wav,data\clips_aug\overlay_15747.wav,data\clips_libricss\0S_session7_clip280.wav,3,"['2300', '4077', '8463']"
data\clips_aug\overlay_35078.wav,data\clips_aug\overlay_13355.wav,data\clips_libricss\OV20_session7_clip489.wav,3,"['7127', '1188', '4970']"
data\clips_aug\overlay_35079.wav,data\clips_aug\overlay_16515.wav,data\clips_libricss\OV20_session6_clip480.wav,3,"['4446', '5105', '8224']"
data\clips_aug\overlay_35080.wav,data\clips_aug\overlay_5214.wav,data\clips_libricss\0L_session1_clip316.wav,3,"['7729', '3575', '2961']"
data\clips_aug\overlay_35081.wav,data\clips_aug\overlay_16747.wav,data\clips_libricss\OV30_session1_clip346.wav,3,"['6829', '8455', '4970']"
data\clips_aug\overlay_35082.wav,data\clips_libricss\OV30_session9_clip166.wav,data\clips_libricss\0L_session9_clip508.wav,3,"['7176', '7021', '4077']"
data\clips_aug\overlay_35083.wav,data\clips_aug\overlay_5743.wav,data\clips_libricss\OV20_session9_clip429.wav,3,"['4077', '1188', '5639']"
data\clips_aug\overlay_35084.wav,data\clips_aug\overlay_12069.wav,data\clips_libricss\OV20_session6_clip480.wav,3,"['1089', '1221', '8224']"
data\clips_aug\overlay_35085.wav,data\clips_aug\overlay_1487.wav,data\clips_libricss\0S_session3_clip17.wav,3,"['61', '4992', '672']"
data\clips_aug\overlay_35086.wav,data\clips_libricss\OV40_session1_clip399.wav,data\clips_libricss\OV10_session9_clip217.wav,3,"['8455', '4446', '5639']"
data\clips_aug\overlay_35087.wav,data\clips_aug\overlay_435.wav,data\clips_libricss\OV40_session7_clip65.wav,3,"['7127', '3575', '8463']"
data\clips_aug\overlay_35088.wav,data\clips_aug\overlay_10420.wav,data\clips_libricss\0L_session1_clip499.wav,3,"['1221', '1580', '7127']"
data\clips_aug\overlay_35089.wav,data\clips_aug\overlay_1538.wav,data\clips_libricss\OV40_session8_clip285.wav,3,"['6829', '2961', '8230']"
data\clips_aug\overlay_35090.wav,data\clips_aug\overlay_5484.wav,data\clips_libricss\OV30_session9_clip407.wav,3,"['672', '5105', '7729']"
data\clips_aug\overlay_35091.wav,data\clips_aug\overlay_15587.wav,data\clips_libricss\OV10_session6_clip242.wav,3,"['2961', '7127', '4992']"
data\clips_aug\overlay_35092.wav,data\clips_aug\overlay_15619.wav,data\clips_libricss\0S_session4_clip141.wav,3,"['1284', '5683', '2961']"
data\clips_aug\overlay_35093.wav,data\clips_aug\overlay_8748.wav,data\clips_libricss\OV30_session6_clip11.wav,3,"['7729', '4077', '4992']"
data\clips_aug\overlay_35094.wav,data\clips_aug\overlay_8786.wav,data\clips_libricss\OV20_session9_clip186.wav,3,"['7729', '5639', '4077']"
data\clips_aug\overlay_35095.wav,data\clips_aug\overlay_13549.wav,data\clips_libricss\OV20_session0_clip590.wav,3,"['672', '908', '7127']"
data\clips_aug\overlay_35096.wav,data\clips_aug\overlay_13284.wav,data\clips_libricss\0S_session4_clip295.wav,3,"['2830', '1089', '2961']"
data\clips_aug\overlay_35097.wav,data\clips_libricss\0S_session3_clip103.wav,data\clips_libricss\OV40_session1_clip224.wav,3,"['908', '1089', '7021']"
data\clips_aug\overlay_35098.wav,data\clips_libricss\OV30_session3_clip567.wav,data\clips_libricss\0S_session8_clip414.wav,3,"['7729', '5105', '5639']"
data\clips_aug\overlay_35099.wav,data\clips_aug\overlay_9929.wav,data\clips_libricss\OV10_session6_clip64.wav,3,"['8224', '2961', '3575']"
data\clips_aug\overlay_35100.wav,data\clips_aug\overlay_2749.wav,data\clips_libricss\OV30_session8_clip268.wav,3,"['4077', '7127', '8230']"
data\clips_aug\overlay_35101.wav,data\clips_aug\overlay_12206.wav,data\clips_libricss\0S_session8_clip418.wav,3,"['5105', '7127', '5639']"
data\clips_aug\overlay_35102.wav,data\clips_aug\overlay_5583.wav,data\clips_libricss\OV10_session1_clip433.wav,3,"['5639', '7127', '8555']"
data\clips_aug\overlay_35103.wav,data\clips_aug\overlay_16713.wav,data\clips_libricss\0L_session0_clip226.wav,3,"['1089', '7729', '8230']"
data\clips_aug\overlay_35104.wav,data\clips_aug\overlay_14918.wav,data\clips_libricss\OV10_session4_clip386.wav,3,"['4077', '4970', '8224']"
data\clips_aug\overlay_35105.wav,data\clips_aug\overlay_4332.wav,data\clips_libricss\0S_session8_clip406.wav,3,"['1320', '1995', '237']"
data\clips_aug\overlay_35106.wav,data\clips_aug\overlay_621.wav,data\clips_libricss\OV20_session0_clip20.wav,3,"['7729', '4507', '8555']"
data\clips_aug\overlay_35107.wav,data\clips_aug\overlay_11306.wav,data\clips_libricss\OV30_session0_clip448.wav,3,"['1221', '1188', '1995']"
data\clips_aug\overlay_35108.wav,data\clips_aug\overlay_748.wav,data\clips_libricss\0L_session2_clip133.wav,3,"['6930', '3575', '7729']"
data\clips_aug\overlay_35109.wav,data\clips_aug\overlay_19386.wav,data\clips_libricss\OV40_session4_clip507.wav,3,"['8230', '7021', '8555']"
data\clips_aug\overlay_35110.wav,data\clips_aug\overlay_14809.wav,data\clips_libricss\OV30_session2_clip398.wav,3,"['8555', '4507', '8224']"
data\clips_aug\overlay_35111.wav,data\clips_libricss\OV30_session7_clip129.wav,data\clips_libricss\OV30_session1_clip455.wav,3,"['4446', '1188', '1580']"
data\clips_aug\overlay_35112.wav,data\clips_aug\overlay_13391.wav,data\clips_libricss\OV20_session4_clip84.wav,3,"['5683', '1580', '2830']"
data\clips_aug\overlay_35113.wav,data\clips_aug\overlay_3468.wav,data\clips_libricss\OV10_session3_clip88.wav,3,"['4077', '2094', '7729']"
data\clips_aug\overlay_35114.wav,data\clips_aug\overlay_13044.wav,data\clips_libricss\0S_session8_clip412.wav,3,"['3729', '4992', '5639']"
data\clips_aug\overlay_35115.wav,data\clips_aug\overlay_17552.wav,data\clips_libricss\OV10_session9_clip362.wav,3,"['7729', '2830', '5639']"
data\clips_aug\overlay_35116.wav,data\clips_aug\overlay_18165.wav,data\clips_libricss\0L_session5_clip75.wav,3,"['121', '8455', '2094']"
data\clips_aug\overlay_35117.wav,data\clips_libricss\OV40_session6_clip321.wav,data\clips_libricss\OV20_session3_clip409.wav,3,"['2094', '8230', '7729']"
data\clips_aug\overlay_35118.wav,data\clips_libricss\OV20_session5_clip344.wav,data\clips_libricss\OV30_session9_clip66.wav,3,"['8455', '61', '1188']"
data\clips_aug\overlay_35119.wav,data\clips_aug\overlay_7829.wav,data\clips_libricss\0S_session9_clip591.wav,3,"['1320', '1284', '7729']"
data\clips_aug\overlay_35120.wav,data\clips_aug\overlay_15997.wav,data\clips_libricss\OV20_session8_clip221.wav,3,"['3575', '4077', '8230']"
data\clips_aug\overlay_35121.wav,data\clips_libricss\OV30_session4_clip23.wav,data\clips_libricss\0L_session2_clip506.wav,3,"['260', '2830', '7021']"
data\clips_aug\overlay_35122.wav,data\clips_aug\overlay_18173.wav,data\clips_libricss\OV30_session6_clip504.wav,3,"['2961', '2830', '8555']"
data\clips_aug\overlay_35123.wav,data\clips_aug\overlay_2034.wav,data\clips_libricss\OV20_session0_clip70.wav,3,"['3570', '5105', '1089']"
data\clips_aug\overlay_35124.wav,data\clips_aug\overlay_5799.wav,data\clips_libricss\0L_session4_clip300.wav,3,"['8230', '1188', '7729']"
data\clips_aug\overlay_35125.wav,data\clips_aug\overlay_4314.wav,data\clips_libricss\OV30_session7_clip591.wav,3,"['8463', '8224', '1188']"
data\clips_aug\overlay_35126.wav,data\clips_aug\overlay_14010.wav,data\clips_libricss\OV20_session5_clip17.wav,3,"['8555', '2300', '1188']"
data\clips_aug\overlay_35127.wav,data\clips_libricss\OV40_session9_clip497.wav,data\clips_libricss\OV40_session8_clip307.wav,3,"['1995', '8463', '4970']"
data\clips_aug\overlay_35128.wav,data\clips_aug\overlay_10917.wav,data\clips_libricss\OV30_session7_clip105.wav,3,"['121', '7729', '2300']"
data\clips_aug\overlay_35129.wav,data\clips_aug\overlay_13281.wav,data\clips_libricss\OV20_session2_clip19.wav,3,"['908', '7176', '3570']"
data\clips_aug\overlay_35130.wav,data\clips_libricss\OV20_session4_clip359.wav,data\clips_libricss\OV30_session5_clip320.wav,3,"['1089', '2830', '4077']"
data\clips_aug\overlay_35131.wav,data\clips_aug\overlay_6216.wav,data\clips_libricss\0S_session2_clip479.wav,3,"['1580', '8463', '5639']"
data\clips_aug\overlay_35132.wav,data\clips_aug\overlay_18753.wav,data\clips_libricss\OV20_session0_clip496.wav,3,"['908', '1089', '7127']"
data\clips_aug\overlay_35133.wav,data\clips_aug\overlay_3387.wav,data\clips_libricss\0L_session8_clip343.wav,3,"['5683', '8463', '2961']"
data\clips_aug\overlay_35134.wav,data\clips_aug\overlay_14690.wav,data\clips_libricss\OV20_session9_clip293.wav,3,"['8230', '5683', '7729']"
data\clips_aug\overlay_35135.wav,data\clips_aug\overlay_9991.wav,data\clips_libricss\OV20_session7_clip552.wav,3,"['1995', '260', '2830']"
data\clips_aug\overlay_35136.wav,data\clips_libricss\OV20_session0_clip436.wav,data\clips_libricss\OV40_session8_clip203.wav,3,"['4507', '1089', '8230']"
data\clips_aug\overlay_35137.wav,data\clips_aug\overlay_18054.wav,data\clips_libricss\0S_session9_clip520.wav,3,"['8224', '3575', '7127']"
data\clips_aug\overlay_35138.wav,data\clips_libricss\OV40_session4_clip159.wav,data\clips_libricss\0S_session8_clip412.wav,3,"['1995', '3729', '5639']"
data\clips_aug\overlay_35139.wav,data\clips_libricss\OV10_session3_clip113.wav,data\clips_libricss\OV30_session1_clip19.wav,3,"['672', '1580', '8455']"
data\clips_aug\overlay_35140.wav,data\clips_aug\overlay_15535.wav,data\clips_libricss\0L_session7_clip512.wav,3,"['4992', '1995', '908']"
data\clips_aug\overlay_35141.wav,data\clips_aug\overlay_9366.wav,data\clips_libricss\OV40_session9_clip125.wav,3,"['8555', '5639', '3575']"
data\clips_aug\overlay_35142.wav,data\clips_aug\overlay_14723.wav,data\clips_libricss\0L_session9_clip352.wav,3,"['1089', '3575', '1188']"
data\clips_aug\overlay_35143.wav,data\clips_aug\overlay_7072.wav,data\clips_libricss\0S_session6_clip508.wav,3,"['3570', '7729', '260']"
data\clips_aug\overlay_35144.wav,data\clips_aug\overlay_7161.wav,data\clips_libricss\OV40_session8_clip379.wav,3,"['3575', '7176', '6930']"
data\clips_aug\overlay_35145.wav,data\clips_aug\overlay_7692.wav,data\clips_libricss\OV10_session0_clip109.wav,3,"['7021', '61', '672']"
data\clips_aug\overlay_35146.wav,data\clips_libricss\OV20_session2_clip548.wav,data\clips_libricss\OV10_session0_clip302.wav,3,"['6829', '4507', '1995']"
data\clips_aug\overlay_35147.wav,data\clips_aug\overlay_16756.wav,data\clips_libricss\0S_session3_clip156.wav,3,"['3570', '2961', '1089']"
data\clips_aug\overlay_35148.wav,data\clips_aug\overlay_9100.wav,data\clips_libricss\OV30_session1_clip286.wav,3,"['7729', '1580', '3575']"
data\clips_aug\overlay_35149.wav,data\clips_aug\overlay_8819.wav,data\clips_libricss\OV40_session9_clip117.wav,3,"['2300', '1995', '3575']"
data\clips_aug\overlay_35150.wav,data\clips_aug\overlay_16036.wav,data\clips_libricss\OV30_session5_clip351.wav,3,"['1995', '260', '8224']"
data\clips_aug\overlay_35151.wav,data\clips_aug\overlay_11651.wav,data\clips_libricss\OV40_session3_clip239.wav,3,"['6829', '1221', '8463']"
data\clips_aug\overlay_35152.wav,data\clips_aug\overlay_1063.wav,data\clips_libricss\OV40_session4_clip317.wav,3,"['5639', '3570', '8555']"
data\clips_aug\overlay_35153.wav,data\clips_libricss\OV40_session6_clip87.wav,data\clips_libricss\0S_session1_clip56.wav,3,"['2094', '8230', '121']"
data\clips_aug\overlay_35154.wav,data\clips_aug\overlay_8979.wav,data\clips_libricss\OV40_session1_clip392.wav,3,"['260', '4970', '121']"
data\clips_aug\overlay_35155.wav,data\clips_aug\overlay_15692.wav,data\clips_libricss\OV40_session6_clip263.wav,3,"['8555', '5142', '1188']"
data\clips_aug\overlay_35156.wav,data\clips_aug\overlay_444.wav,data\clips_libricss\OV40_session9_clip542.wav,3,"['1320', '2094', '8224']"
data\clips_aug\overlay_35157.wav,data\clips_libricss\OV40_session6_clip541.wav,data\clips_libricss\0L_session8_clip350.wav,3,"['8230', '1188', '8463']"
data\clips_aug\overlay_35158.wav,data\clips_libricss\OV40_session8_clip517.wav,data\clips_libricss\0L_session4_clip341.wav,3,"['3729', '5639', '8230']"
data\clips_aug\overlay_35159.wav,data\clips_aug\overlay_17865.wav,data\clips_libricss\OV20_session9_clip391.wav,3,"['237', '908', '1089']"
data\clips_aug\overlay_35160.wav,data\clips_aug\overlay_18832.wav,data\clips_libricss\OV30_session5_clip598.wav,3,"['1995', '1221', '1089']"
data\clips_aug\overlay_35161.wav,data\clips_libricss\OV40_session9_clip134.wav,data\clips_libricss\0L_session6_clip92.wav,3,"['1284', '3575', '7127']"
data\clips_aug\overlay_35162.wav,data\clips_aug\overlay_14834.wav,data\clips_libricss\OV20_session3_clip82.wav,3,"['4077', '8224', '908']"
data\clips_aug\overlay_35163.wav,data\clips_aug\overlay_4260.wav,data\clips_libricss\0S_session7_clip220.wav,3,"['1320', '1188', '8230']"
data\clips_aug\overlay_35164.wav,data\clips_libricss\OV30_session8_clip462.wav,data\clips_libricss\0S_session9_clip91.wav,3,"['1284', '1188', '7729']"
