clip_dir,clip_1,clip_2,speaker_count,speakers
data\clips_aug\overlay_18631.wav,data\author_data\clips_real\Recording_upstairs2_clip352.wav,data\clips_libricss\OV40_session0_clip513.wav,2,"['121', '1284']"
data\clips_aug\overlay_18632.wav,data\clips_rir\largeroom1_8_clip18.wav,data\clips_libricss\OV40_session5_clip356.wav,2,"['8224', '1284']"
data\clips_aug\overlay_18633.wav,data\author_data\clips_real\Recording_downstairs1_clip945.wav,data\clips_libricss\OV30_session7_clip230.wav,2,"['3570', '1089']"
data\clips_aug\overlay_18634.wav,data\author_data\clips_real\Recording_upstairs4_clip2262.wav,data\clips_libricss\OV30_session9_clip188.wav,2,"['7021', '1188']"
data\clips_aug\overlay_18635.wav,data\clips_libricss\0S_session5_clip1.wav,data\clips_libricss\OV40_session7_clip543.wav,2,"['8230', '7021']"
data\clips_aug\overlay_18636.wav,data\author_data\clips_real\Recording_upstairs4_clip1018.wav,data\clips_libricss\OV30_session3_clip94.wav,2,"['260', '5105']"
data\clips_aug\overlay_18637.wav,data\author_data\clips_real\Recording_upstairs4_clip3425.wav,data\clips_libricss\OV30_session9_clip88.wav,2,"['7127', '1188']"
data\clips_aug\overlay_18638.wav,data\author_data\clips_real\Recording_upstairs4_clip1600.wav,data\clips_libricss\OV10_session3_clip454.wav,2,"['2300', '7729']"
data\clips_aug\overlay_18639.wav,data\clips_rir\simroom1_5_clip12.wav,data\clips_libricss\OV10_session2_clip98.wav,2,"['3570', '3729']"
data\clips_aug\overlay_18640.wav,data\clips_rir\largeroom2_2_clip26.wav,data\clips_libricss\OV10_session8_clip450.wav,2,"['672', '7729']"
data\clips_aug\overlay_18641.wav,data\author_data\clips_real\Recording_upstairs4_clip2948.wav,data\clips_libricss\OV20_session3_clip417.wav,2,"['7729', '5105']"
data\clips_aug\overlay_18642.wav,data\clips_libricss\0L_session6_clip395.wav,data\clips_libricss\0S_session2_clip391.wav,2,"['4970', '5105']"
data\clips_aug\overlay_18643.wav,data\clips_rir\simroom2_4_clip23.wav,data\clips_libricss\OV20_session4_clip568.wav,2,"['7127', '8230']"
data\clips_aug\overlay_18644.wav,data\author_data\clips_real\Recording_upstairs4_clip665.wav,data\clips_libricss\OV30_session1_clip71.wav,2,"['4992', '1580']"
data\clips_aug\overlay_18645.wav,data\clips_rir\mediumroom1_10_clip23.wav,data\clips_libricss\OV30_session4_clip379.wav,2,"['6829', '1320']"
data\clips_aug\overlay_18646.wav,data\author_data\clips_real\Recording_downstairs1_clip1032.wav,data\clips_libricss\OV40_session3_clip559.wav,2,"['4077', '1580']"
data\clips_aug\overlay_18647.wav,data\clips_rir\largeroom2_8_clip26.wav,data\clips_libricss\OV20_session1_clip73.wav,2,"['1580', '4446']"
data\clips_aug\overlay_18648.wav,data\clips_rir\mediumroom1_6_clip26.wav,data\clips_libricss\0S_session0_clip433.wav,2,"['6829', '1580']"
data\clips_aug\overlay_18649.wav,data\clips_rir\smallroom1_4_clip29.wav,data\clips_libricss\OV40_session4_clip548.wav,2,"['121', '3729']"
data\clips_aug\overlay_18650.wav,data\author_data\clips_real\Recording_downstairs2_clip282.wav,data\clips_libricss\OV20_session0_clip438.wav,2,"['4507', '1089']"
data\clips_aug\overlay_18651.wav,data\author_data\clips_real\Recording_upstairs4_clip3960.wav,data\clips_libricss\OV40_session7_clip519.wav,2,"['5142', '8463']"
data\clips_aug\overlay_18652.wav,data\author_data\clips_real\Recording_upstairs1_clip104.wav,data\clips_libricss\OV20_session9_clip33.wav,2,"['7729', '5105']"
data\clips_aug\overlay_18653.wav,data\author_data\clips_real\Recording_upstairs4_clip4830.wav,data\clips_libricss\OV20_session2_clip496.wav,2,"['3570', '1580']"
data\clips_aug\overlay_18654.wav,data\author_data\clips_real\Recording_upstairs4_clip5225.wav,data\clips_libricss\OV40_session8_clip41.wav,2,"['8230', '4970']"
data\clips_aug\overlay_18655.wav,data\author_data\clips_real\Recording_upstairs4_clip1919.wav,data\clips_libricss\OV30_session7_clip377.wav,2,"['4446', '1188']"
data\clips_aug\overlay_18656.wav,data\author_data\clips_real\Recording_upstairs4_clip879.wav,data\clips_libricss\OV10_session2_clip516.wav,2,"['3570', '8463']"
data\clips_aug\overlay_18657.wav,data\clips_rir\mediumroom1_8_clip2.wav,data\clips_libricss\OV30_session1_clip196.wav,2,"['8230', '8455']"
data\clips_aug\overlay_18658.wav,data\author_data\clips_real\Recording_upstairs4_clip3854.wav,data\clips_libricss\OV30_session9_clip545.wav,2,"['7127', '7729']"
data\clips_aug\overlay_18659.wav,data\author_data\clips_real\Recording_upstairs4_clip5373.wav,data\clips_libricss\OV40_session0_clip172.wav,2,"['7729', '1284']"
data\clips_aug\overlay_18660.wav,data\author_data\clips_real\Recording_upstairs4_clip3226.wav,data\clips_libricss\OV30_session8_clip128.wav,2,"['908', '8230']"
data\clips_aug\overlay_18661.wav,data\clips_rir\simroom1_2_clip16.wav,data\clips_libricss\OV40_session3_clip307.wav,2,"['1320', '5105']"
data\clips_aug\overlay_18662.wav,data\author_data\clips_real\Recording_upstairs4_clip2060.wav,data\clips_libricss\OV30_session6_clip448.wav,2,"['908', '237']"
data\clips_aug\overlay_18663.wav,data\clips_rir\mediumroom1_6_clip7.wav,data\clips_libricss\OV10_session0_clip166.wav,2,"['1320', '8463']"
data\clips_aug\overlay_18664.wav,data\author_data\clips_real\Recording_upstairs4_clip4569.wav,data\clips_libricss\OV40_session0_clip4.wav,2,"['7127', '2830']"
data\clips_aug\overlay_18665.wav,data\author_data\clips_real\Recording_downstairs1_clip484.wav,data\clips_libricss\OV10_session7_clip285.wav,2,"['121', '8463']"
data\clips_aug\overlay_18666.wav,data\author_data\clips_real\Recording_upstairs4_clip770.wav,data\clips_libricss\0S_session0_clip119.wav,2,"['4992', '1320']"
data\clips_aug\overlay_18667.wav,data\author_data\clips_real\Recording_upstairs4_clip5246.wav,data\clips_libricss\OV40_session1_clip448.wav,2,"['260', '1580']"
data\clips_aug\overlay_18668.wav,data\clips_rir\largeroom2_9_clip13.wav,data\clips_libricss\OV20_session2_clip431.wav,2,"['2961', '4507']"
data\clips_aug\overlay_18669.wav,data\clips_rir\mediumroom2_5_clip16.wav,data\clips_libricss\OV30_session4_clip238.wav,2,"['121', '8463']"
data\clips_aug\overlay_18670.wav,data\author_data\clips_real\Recording_upstairs4_clip3881.wav,data\clips_libricss\OV40_session2_clip307.wav,2,"['4507', '8224']"
data\clips_aug\overlay_18671.wav,data\author_data\clips_real\Recording_downstairs1_clip20.wav,data\clips_libricss\OV30_session3_clip274.wav,2,"['7729', '5105']"
data\clips_aug\overlay_18672.wav,data\author_data\clips_real\Recording_upstairs4_clip1245.wav,data\clips_libricss\OV40_session9_clip34.wav,2,"['8224', '3575']"
data\clips_aug\overlay_18673.wav,data\clips_rir\simroom2_8_clip7.wav,data\clips_libricss\OV30_session2_clip50.wav,2,"['4507', '3575']"
data\clips_aug\overlay_18674.wav,data\author_data\clips_real\Recording_upstairs4_clip1969.wav,data\clips_libricss\OV40_session4_clip320.wav,2,"['7729', '8555']"
data\clips_aug\overlay_18675.wav,data\clips_rir\mediumroom2_10_clip28.wav,data\clips_libricss\OV10_session1_clip306.wav,2,"['1580', '1188']"
data\clips_aug\overlay_18676.wav,data\clips_rir\smallroom2_1_clip25.wav,data\clips_libricss\OV20_session9_clip33.wav,2,"['7729', '5105']"
data\clips_aug\overlay_18677.wav,data\clips_rir\simroom1_9_clip3.wav,data\clips_libricss\OV30_session0_clip586.wav,2,"['2961', '1089']"
data\clips_aug\overlay_18678.wav,data\author_data\clips_real\Recording_downstairs1_clip479.wav,data\clips_libricss\OV40_session7_clip224.wav,2,"['7021', '2830']"
data\clips_aug\overlay_18679.wav,data\author_data\clips_real\Recording_upstairs4_clip3514.wav,data\clips_libricss\OV20_session0_clip131.wav,2,"['121', '1284']"
data\clips_aug\overlay_18680.wav,data\author_data\clips_real\Recording_upstairs4_clip1879.wav,data\clips_libricss\OV30_session1_clip393.wav,2,"['4992', '8230']"
data\clips_aug\overlay_18681.wav,data\clips_rir\mediumroom2_4_clip17.wav,data\clips_libricss\OV20_session6_clip218.wav,2,"['8224', '7176']"
data\clips_aug\overlay_18682.wav,data\author_data\clips_real\Recording_upstairs2_clip343.wav,data\clips_libricss\OV30_session4_clip4.wav,2,"['121', '1320']"
data\clips_aug\overlay_18683.wav,data\author_data\clips_real\Recording_downstairs2_clip261.wav,data\clips_libricss\OV40_session7_clip46.wav,2,"['8230', '1221']"
data\clips_aug\overlay_18684.wav,data\clips_rir\simroom3_3_clip11.wav,data\clips_libricss\OV30_session7_clip359.wav,2,"['4446', '1284']"
data\clips_aug\overlay_18685.wav,data\author_data\clips_real\Recording_downstairs1_clip544.wav,data\clips_libricss\OV40_session2_clip118.wav,2,"['4507', '1320']"
data\clips_aug\overlay_18686.wav,data\clips_rir\mediumroom2_4_clip27.wav,data\clips_libricss\OV10_session0_clip68.wav,2,"['6930', '1320']"
data\clips_aug\overlay_18687.wav,data\author_data\clips_real\Recording_upstairs4_clip437.wav,data\clips_libricss\OV30_session4_clip194.wav,2,"['5683', '2830']"
data\clips_aug\overlay_18688.wav,data\author_data\clips_real\Recording_upstairs4_clip2017.wav,data\clips_libricss\OV40_session8_clip373.wav,2,"['1580', '4970']"
data\clips_aug\overlay_18689.wav,data\author_data\clips_real\Recording_upstairs4_clip3338.wav,data\clips_libricss\OV20_session4_clip55.wav,2,"['7127', '1580']"
data\clips_aug\overlay_18690.wav,data\author_data\clips_real\Recording_upstairs4_clip2415.wav,data\clips_libricss\OV30_session1_clip116.wav,2,"['1580', '3575']"
data\clips_aug\overlay_18691.wav,data\author_data\clips_real\Recording_upstairs4_clip3801.wav,data\clips_libricss\OV40_session6_clip574.wav,2,"['8230', '7021']"
data\clips_aug\overlay_18692.wav,data\author_data\clips_real\Recording_upstairs4_clip1345.wav,data\clips_libricss\OV20_session9_clip143.wav,2,"['7729', '7176']"
data\clips_aug\overlay_18693.wav,data\clips_libricss\0L_session3_clip300.wav,data\clips_libricss\OV40_session7_clip172.wav,2,"['8230', '1580']"
data\clips_aug\overlay_18694.wav,data\clips_libricss\0L_session3_clip400.wav,data\clips_libricss\0S_session1_clip107.wav,2,"['1089', '5105']"
data\clips_aug\overlay_18695.wav,data\clips_rir\largeroom2_10_clip5.wav,data\clips_libricss\OV30_session6_clip107.wav,2,"['5683', '908']"
data\clips_aug\overlay_18696.wav,data\clips_rir\mediumroom2_8_clip12.wav,data\clips_libricss\OV20_session1_clip142.wav,2,"['260', '8224']"
data\clips_aug\overlay_18697.wav,data\author_data\clips_real\Recording_upstairs4_clip1367.wav,data\clips_libricss\OV40_session3_clip62.wav,2,"['4077', '3575']"
data\clips_aug\overlay_18698.wav,data\clips_libricss\0L_session4_clip73.wav,data\clips_libricss\OV30_session0_clip141.wav,2,"['2961', '1089']"
data\clips_aug\overlay_18699.wav,data\author_data\clips_real\Recording_upstairs4_clip1783.wav,data\clips_libricss\OV30_session2_clip11.wav,2,"['1995', '8463']"
data\clips_aug\overlay_18700.wav,data\clips_rir\smallroom2_5_clip23.wav,data\clips_libricss\OV10_session9_clip335.wav,2,"['6930', '1320']"
data\clips_aug\overlay_18701.wav,data\author_data\clips_real\Recording_downstairs1_clip810.wav,data\clips_libricss\OV30_session5_clip584.wav,2,"['908', '8224']"
data\clips_aug\overlay_18702.wav,data\clips_libricss\0L_session3_clip373.wav,data\clips_libricss\OV40_session9_clip536.wav,2,"['8224', '1284']"
data\clips_aug\overlay_18703.wav,data\clips_rir\simroom2_10_clip10.wav,data\clips_libricss\OV30_session3_clip248.wav,2,"['4446', '3575']"
data\clips_aug\overlay_18704.wav,data\author_data\clips_real\Recording_upstairs4_clip3755.wav,data\clips_libricss\OV20_session4_clip153.wav,2,"['1089', '5105']"
data\clips_aug\overlay_18705.wav,data\clips_libricss\0L_session5_clip202.wav,data\clips_libricss\OV30_session9_clip299.wav,2,"['7127', '1320']"
data\clips_aug\overlay_18706.wav,data\clips_rir\largeroom1_3_clip12.wav,data\clips_libricss\OV20_session7_clip220.wav,2,"['672', '2830']"
data\clips_aug\overlay_18707.wav,data\clips_libricss\0L_session3_clip507.wav,data\clips_libricss\OV40_session8_clip315.wav,2,"['260', '4970']"
data\clips_aug\overlay_18708.wav,data\clips_rir\simroom2_7_clip12.wav,data\clips_libricss\OV40_session0_clip556.wav,2,"['121', '3729']"
data\clips_aug\overlay_18709.wav,data\author_data\clips_real\Recording_upstairs2_clip245.wav,data\clips_libricss\OV40_session0_clip386.wav,2,"['3729', '1320']"
data\clips_aug\overlay_18710.wav,data\clips_rir\largeroom1_6_clip23.wav,data\clips_libricss\OV10_session3_clip438.wav,2,"['1995', '7729']"
data\clips_aug\overlay_18711.wav,data\clips_rir\simroom2_4_clip17.wav,data\clips_libricss\OV40_session9_clip221.wav,2,"['2961', '1284']"
data\clips_aug\overlay_18712.wav,data\author_data\clips_real\Recording_upstairs4_clip141.wav,data\clips_libricss\OV40_session5_clip108.wav,2,"['4077', '237']"
data\clips_aug\overlay_18713.wav,data\clips_rir\mediumroom1_6_clip7.wav,data\clips_libricss\OV40_session5_clip279.wav,2,"['237', '4446']"
data\clips_aug\overlay_18714.wav,data\clips_rir\largeroom1_7_clip18.wav,data\clips_libricss\OV40_session5_clip355.wav,2,"['8224', '1284']"
data\clips_aug\overlay_18715.wav,data\author_data\clips_real\Recording_upstairs4_clip2935.wav,data\clips_libricss\OV30_session1_clip196.wav,2,"['8230', '8455']"
data\clips_aug\overlay_18716.wav,data\author_data\clips_real\Recording_upstairs4_clip4462.wav,data\clips_libricss\OV40_session1_clip207.wav,2,"['121', '4446']"
data\clips_aug\overlay_18717.wav,data\author_data\clips_real\Recording_upstairs4_clip5318.wav,data\clips_libricss\OV30_session4_clip406.wav,2,"['8555', '1320']"
data\clips_aug\overlay_18718.wav,data\author_data\clips_real\Recording_upstairs4_clip3175.wav,data\clips_libricss\OV40_session0_clip474.wav,2,"['3729', '1320']"
data\clips_aug\overlay_18719.wav,data\author_data\clips_real\Recording_downstairs1_clip472.wav,data\clips_libricss\OV10_session4_clip510.wav,2,"['2300', '260']"
data\clips_aug\overlay_18720.wav,data\author_data\clips_real\Recording_upstairs4_clip747.wav,data\clips_libricss\OV40_session2_clip199.wav,2,"['8230', '8224']"
data\clips_aug\overlay_18721.wav,data\clips_libricss\0L_session7_clip528.wav,data\clips_libricss\OV20_session4_clip286.wav,2,"['7127', '3570']"
data\clips_aug\overlay_18722.wav,data\clips_rir\smallroom1_1_clip17.wav,data\clips_libricss\OV40_session7_clip294.wav,2,"['8455', '2830']"
data\clips_aug\overlay_18723.wav,data\author_data\clips_real\Recording_upstairs4_clip2119.wav,data\clips_libricss\0S_session4_clip327.wav,2,"['5683', '1995']"
data\clips_aug\overlay_18724.wav,data\author_data\clips_real\Recording_upstairs4_clip3385.wav,data\clips_libricss\OV10_session3_clip324.wav,2,"['6829', '2300']"
data\clips_aug\overlay_18725.wav,data\author_data\clips_real\Recording_upstairs4_clip1550.wav,data\clips_libricss\OV40_session6_clip523.wav,2,"['8230', '1188']"
data\clips_aug\overlay_18726.wav,data\author_data\clips_real\Recording_downstairs1_clip709.wav,data\clips_libricss\OV30_session4_clip236.wav,2,"['121', '8463']"
data\clips_aug\overlay_18727.wav,data\author_data\clips_real\Recording_upstairs4_clip787.wav,data\clips_libricss\OV30_session7_clip389.wav,2,"['4970', '1188']"
data\clips_aug\overlay_18728.wav,data\author_data\clips_real\Recording_upstairs4_clip902.wav,data\clips_libricss\0S_session4_clip329.wav,2,"['1995', '4970']"
data\clips_aug\overlay_18729.wav,data\author_data\clips_real\Recording_upstairs4_clip1816.wav,data\clips_libricss\OV40_session9_clip100.wav,2,"['2961', '7176']"
data\clips_aug\overlay_18730.wav,data\author_data\clips_real\Recording_upstairs4_clip2311.wav,data\clips_libricss\OV30_session6_clip352.wav,2,"['5683', '61']"
data\clips_aug\overlay_18731.wav,data\author_data\clips_real\Recording_upstairs4_clip5181.wav,data\clips_libricss\OV30_session4_clip344.wav,2,"['5683', '1320']"
data\clips_aug\overlay_18732.wav,data\author_data\clips_real\Recording_upstairs4_clip2130.wav,data\clips_libricss\OV30_session9_clip134.wav,2,"['1320', '7021']"
data\clips_aug\overlay_18733.wav,data\clips_rir\simroom3_8_clip30.wav,data\clips_libricss\OV40_session8_clip508.wav,2,"['1580', '5639']"
data\clips_aug\overlay_18734.wav,data\clips_rir\smallroom2_3_clip27.wav,data\clips_libricss\OV40_session1_clip463.wav,2,"['260', '7021']"
data\clips_aug\overlay_18735.wav,data\clips_libricss\0L_session7_clip417.wav,data\clips_libricss\OV20_session6_clip242.wav,2,"['8224', '4446']"
data\clips_aug\overlay_18736.wav,data\author_data\clips_real\Recording_upstairs4_clip3317.wav,data\clips_libricss\OV20_session8_clip332.wav,2,"['672', '8230']"
data\clips_aug\overlay_18737.wav,data\author_data\clips_real\Recording_upstairs4_clip4199.wav,data\clips_libricss\OV40_session2_clip190.wav,2,"['1320', '8224']"
data\clips_aug\overlay_18738.wav,data\author_data\clips_real\Recording_upstairs4_clip4406.wav,data\clips_libricss\0S_session6_clip329.wav,2,"['6829', '4970']"
data\clips_aug\overlay_18739.wav,data\author_data\clips_real\Recording_upstairs2_clip266.wav,data\clips_libricss\OV30_session9_clip527.wav,2,"['7729', '7176']"
data\clips_aug\overlay_18740.wav,data\author_data\clips_real\Recording_downstairs1_clip944.wav,data\clips_libricss\OV40_session9_clip381.wav,2,"['1995', '2961']"
data\clips_aug\overlay_18741.wav,data\author_data\clips_real\Recording_upstairs4_clip3493.wav,data\clips_libricss\OV30_session3_clip181.wav,2,"['7729', '4446']"
data\clips_aug\overlay_18742.wav,data\clips_libricss\0L_session2_clip424.wav,data\clips_libricss\0S_session6_clip74.wav,2,"['4507', '3729']"
data\clips_aug\overlay_18743.wav,data\clips_libricss\0L_session0_clip332.wav,data\clips_libricss\OV40_session4_clip465.wav,2,"['7729', '121']"
data\clips_aug\overlay_18744.wav,data\author_data\clips_real\Recording_upstairs4_clip2259.wav,data\clips_libricss\OV30_session6_clip483.wav,2,"['2094', '8555']"
data\clips_aug\overlay_18745.wav,data\author_data\clips_real\Recording_upstairs4_clip3411.wav,data\clips_libricss\OV30_session3_clip494.wav,2,"['260', '1320']"
data\clips_aug\overlay_18746.wav,data\author_data\clips_real\Recording_upstairs4_clip2443.wav,data\clips_libricss\OV30_session1_clip81.wav,2,"['4970', '3575']"
data\clips_aug\overlay_18747.wav,data\author_data\clips_real\Recording_upstairs4_clip1321.wav,data\clips_libricss\OV20_session1_clip24.wav,2,"['8224', '5105']"
data\clips_aug\overlay_18748.wav,data\author_data\clips_real\Recording_upstairs4_clip283.wav,data\clips_libricss\OV40_session7_clip80.wav,2,"['8463', '2830']"
data\clips_aug\overlay_18749.wav,data\author_data\clips_real\Recording_upstairs4_clip2860.wav,data\clips_libricss\OV40_session6_clip216.wav,2,"['672', '8230']"
data\clips_aug\overlay_18750.wav,data\author_data\clips_real\Recording_upstairs2_clip73.wav,data\clips_libricss\OV30_session2_clip448.wav,2,"['1995', '5639']"
data\clips_aug\overlay_18751.wav,data\clips_libricss\OV40_session3_clip1.wav,data\clips_libricss\OV30_session6_clip128.wav,2,"['908', '2094']"
data\clips_aug\overlay_18752.wav,data\author_data\clips_real\Recording_upstairs4_clip5339.wav,data\clips_libricss\OV40_session6_clip576.wav,2,"['8230', '7021']"
data\clips_aug\overlay_18753.wav,data\author_data\clips_real\Recording_upstairs4_clip4260.wav,data\clips_libricss\OV30_session5_clip165.wav,2,"['908', '1089']"
data\clips_aug\overlay_18754.wav,data\author_data\clips_real\Recording_upstairs4_clip1865.wav,data\clips_libricss\OV30_session1_clip143.wav,2,"['7729', '3575']"
data\clips_aug\overlay_18755.wav,data\author_data\clips_real\Recording_downstairs1_clip1146.wav,data\clips_libricss\OV40_session7_clip452.wav,2,"['1580', '2830']"
data\clips_aug\overlay_18756.wav,data\clips_libricss\0L_session5_clip138.wav,data\clips_libricss\OV20_session8_clip427.wav,2,"['8230', '8224']"
data\clips_aug\overlay_18757.wav,data\author_data\clips_real\Recording_upstairs2_clip145.wav,data\clips_libricss\OV40_session2_clip224.wav,2,"['6930', '4507']"
data\clips_aug\overlay_18758.wav,data\author_data\clips_real\Recording_upstairs4_clip4728.wav,data\clips_libricss\OV40_session2_clip576.wav,2,"['8224', '1188']"
data\clips_aug\overlay_18759.wav,data\author_data\clips_real\Recording_upstairs4_clip2804.wav,data\clips_libricss\OV40_session4_clip518.wav,2,"['8555', '1188']"
data\clips_aug\overlay_18760.wav,data\clips_rir\smallroom1_3_clip14.wav,data\clips_libricss\0S_session5_clip449.wav,2,"['237', '8463']"
data\clips_aug\overlay_18761.wav,data\author_data\clips_real\Recording_upstairs4_clip1115.wav,data\clips_libricss\0S_session2_clip448.wav,2,"['2961', '4970']"
data\clips_aug\overlay_18762.wav,data\author_data\clips_real\Recording_upstairs4_clip459.wav,data\clips_libricss\OV20_session4_clip50.wav,2,"['3570', '2830']"
data\clips_aug\overlay_18763.wav,data\author_data\clips_real\Recording_upstairs2_clip395.wav,data\clips_libricss\OV30_session2_clip292.wav,2,"['4507', '5639']"
data\clips_aug\overlay_18764.wav,data\author_data\clips_real\Recording_upstairs4_clip4689.wav,data\clips_libricss\OV40_session6_clip429.wav,2,"['672', '5105']"
data\clips_aug\overlay_18765.wav,data\clips_libricss\0L_session8_clip178.wav,data\clips_libricss\OV40_session2_clip424.wav,2,"['8230', '1188']"
data\clips_aug\overlay_18766.wav,data\clips_rir\largeroom2_4_clip18.wav,data\clips_libricss\OV10_session6_clip325.wav,2,"['4992', '1320']"
data\clips_aug\overlay_18767.wav,data\author_data\clips_real\Recording_upstairs4_clip2257.wav,data\clips_libricss\OV40_session3_clip591.wav,2,"['5105', '4970']"
data\clips_aug\overlay_18768.wav,data\author_data\clips_real\Recording_upstairs4_clip2113.wav,data\clips_libricss\OV30_session8_clip524.wav,2,"['908', '3575']"
data\clips_aug\overlay_18769.wav,data\author_data\clips_real\Recording_upstairs4_clip2556.wav,data\clips_libricss\OV20_session6_clip189.wav,2,"['7176', '8224']"
data\clips_aug\overlay_18770.wav,data\author_data\clips_real\Recording_upstairs2_clip289.wav,data\clips_libricss\OV40_session4_clip140.wav,2,"['8555', '3729']"
data\clips_aug\overlay_18771.wav,data\clips_rir\simroom3_7_clip30.wav,data\clips_libricss\OV40_session2_clip583.wav,2,"['8224', '1188']"
data\clips_aug\overlay_18772.wav,data\author_data\clips_real\Recording_upstairs4_clip509.wav,data\clips_libricss\OV40_session3_clip586.wav,2,"['5105', '4970']"
data\clips_aug\overlay_18773.wav,data\clips_rir\mediumroom1_6_clip20.wav,data\clips_libricss\OV10_session9_clip419.wav,2,"['3570', '5639']"
data\clips_aug\overlay_18774.wav,data\author_data\clips_real\Recording_upstairs4_clip4574.wav,data\clips_libricss\OV40_session7_clip7.wav,2,"['8455', '8463']"
data\clips_aug\overlay_18775.wav,data\author_data\clips_real\Recording_upstairs4_clip4052.wav,data\clips_libricss\OV40_session1_clip411.wav,2,"['237', '8455']"
data\clips_aug\overlay_18776.wav,data\clips_rir\simroom1_7_clip28.wav,data\clips_libricss\OV30_session1_clip142.wav,2,"['7729', '3575']"
data\clips_aug\overlay_18777.wav,data\author_data\clips_real\Recording_upstairs4_clip71.wav,data\clips_libricss\OV10_session2_clip301.wav,2,"['7127', '7729']"
data\clips_aug\overlay_18778.wav,data\clips_libricss\0L_session4_clip158.wav,data\clips_libricss\OV40_session9_clip133.wav,2,"['1284', '3575']"
data\clips_aug\overlay_18779.wav,data\author_data\clips_real\Recording_upstairs4_clip321.wav,data\clips_libricss\OV20_session4_clip569.wav,2,"['7127', '8230']"
data\clips_aug\overlay_18780.wav,data\author_data\clips_real\Recording_upstairs4_clip2896.wav,data\clips_libricss\OV20_session4_clip561.wav,2,"['7127', '3570']"
data\clips_aug\overlay_18781.wav,data\author_data\clips_real\Recording_upstairs4_clip3077.wav,data\clips_libricss\OV40_session5_clip277.wav,2,"['237', '4446']"
data\clips_aug\overlay_18782.wav,data\author_data\clips_real\Recording_upstairs4_clip5157.wav,data\clips_libricss\OV40_session2_clip461.wav,2,"['260', '1284']"
data\clips_aug\overlay_18783.wav,data\author_data\clips_real\Recording_upstairs4_clip1924.wav,data\clips_libricss\OV30_session2_clip216.wav,2,"['4507', '5639']"
data\clips_aug\overlay_18784.wav,data\author_data\clips_real\Recording_upstairs4_clip2857.wav,data\clips_libricss\OV30_session6_clip594.wav,2,"['6829', '237']"
data\clips_aug\overlay_18785.wav,data\clips_rir\mediumroom1_6_clip22.wav,data\clips_libricss\OV10_session9_clip252.wav,2,"['6930', '2830']"
data\clips_aug\overlay_18786.wav,data\author_data\clips_real\Recording_upstairs4_clip1258.wav,data\clips_libricss\OV40_session7_clip105.wav,2,"['7021', '8463']"
data\clips_aug\overlay_18787.wav,data\clips_rir\smallroom2_3_clip10.wav,data\clips_libricss\OV40_session3_clip338.wav,2,"['7127', '4077']"
data\clips_aug\overlay_18788.wav,data\clips_rir\largeroom2_10_clip28.wav,data\clips_libricss\OV30_session5_clip277.wav,2,"['908', '1089']"
data\clips_aug\overlay_18789.wav,data\author_data\clips_real\Recording_upstairs4_clip1916.wav,data\clips_libricss\OV40_session7_clip211.wav,2,"['8230', '7021']"
data\clips_aug\overlay_18790.wav,data\clips_libricss\0L_session6_clip65.wav,data\clips_libricss\OV10_session3_clip70.wav,2,"['2300', '3575']"
data\clips_aug\overlay_18791.wav,data\author_data\clips_real\Recording_upstairs4_clip4711.wav,data\clips_libricss\OV20_session3_clip232.wav,2,"['4992', '908']"
data\clips_aug\overlay_18792.wav,data\author_data\clips_real\Recording_upstairs4_clip3892.wav,data\clips_libricss\OV40_session0_clip403.wav,2,"['7729', '3729']"
data\clips_aug\overlay_18793.wav,data\author_data\clips_real\Recording_upstairs4_clip1117.wav,data\clips_libricss\OV40_session6_clip119.wav,2,"['8230', '7021']"
data\clips_aug\overlay_18794.wav,data\clips_rir\largeroom2_8_clip5.wav,data\clips_libricss\OV30_session6_clip546.wav,2,"['237', '2094']"
data\clips_aug\overlay_18795.wav,data\author_data\clips_real\Recording_downstairs1_clip242.wav,data\clips_libricss\OV40_session6_clip526.wav,2,"['3575', '1188']"
data\clips_aug\overlay_18796.wav,data\author_data\clips_real\Recording_upstairs4_clip3417.wav,data\clips_libricss\OV30_session7_clip101.wav,2,"['2300', '1089']"
data\clips_aug\overlay_18797.wav,data\clips_rir\simroom1_2_clip10.wav,data\clips_libricss\OV20_session6_clip393.wav,2,"['4507', '8224']"
data\clips_aug\overlay_18798.wav,data\clips_libricss\0L_session8_clip281.wav,data\clips_libricss\OV40_session9_clip448.wav,2,"['4077', '7176']"
data\clips_aug\overlay_18799.wav,data\author_data\clips_real\Recording_upstairs4_clip1805.wav,data\clips_libricss\OV40_session4_clip435.wav,2,"['908', '3729']"
data\clips_aug\overlay_18800.wav,data\author_data\clips_real\Recording_upstairs4_clip4314.wav,data\clips_libricss\0S_session3_clip224.wav,2,"['1320', '5105']"
data\clips_aug\overlay_18801.wav,data\author_data\clips_real\Recording_upstairs4_clip4765.wav,data\clips_libricss\0S_session8_clip407.wav,2,"['237', '5639']"
data\clips_aug\overlay_18802.wav,data\author_data\clips_real\Recording_upstairs4_clip5246.wav,data\clips_libricss\OV20_session7_clip214.wav,2,"['237', '2961']"
data\clips_aug\overlay_18803.wav,data\author_data\clips_real\Recording_downstairs1_clip192.wav,data\clips_libricss\OV40_session0_clip43.wav,2,"['1320', '1284']"
data\clips_aug\overlay_18804.wav,data\clips_rir\mediumroom2_8_clip11.wav,data\clips_libricss\OV10_session7_clip41.wav,2,"['7729', '1221']"
